,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NJ Dexter,NJ Dexter,Leicestershire,4,4,1,0,100.0,3,19.0,0,0,0,6.333333333333333
HJ Swindells,HJ Swindells,Leicestershire,2,4,0,0,50.0,0,0.0,0,0,0,0
MJ Cosgrove,MJ Cosgrove,Leicestershire,33,33,3,0,100.0,0,0.0,0,0,0,0
BA Raine,BA Raine,Leicestershire,32,18,4,2,177.77777777777777,3,31.0,1,1,0,10.333333333333334
CN Ackermann,CN Ackermann,Leicestershire,25,16,2,1,156.25,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Leicestershire,26,23,2,1,113.04347826086956,4,21.0,0,0,1,5.25
ZJ Chappell,ZJ Chappell,Leicestershire,10,10,1,0,100.0,3,30.0,1,0,0,10.0
A Javid,A Javid,Leicestershire,8,7,1,0,114.28571428571428,0,0.0,0,0,0,0
EJH Eckersley,EJH Eckersley,Leicestershire,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
CF Parkinson,CF Parkinson,Leicestershire,0,1,0,0,0.0,3,21.0,1,0,0,7.0
GT Griffiths,GT Griffiths,Leicestershire,1,1,0,0,100.0,4,28.0,3,0,0,7.0
OE Westbury,OE Westbury,Worcestershire,24,16,5,0,150.0,0,0.0,0,0,0,0
JM Clarke,JM Clarke,Worcestershire,3,8,0,0,37.5,0,0.0,0,0,0,0
CJ Ferguson,CJ Ferguson,Worcestershire,69,49,9,1,140.81632653061226,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,1,2,0,0,50.0,2,20.0,0,0,0,10.0
OB Cox,OB Cox,Worcestershire,18,23,2,0,78.26086956521739,0,0.0,0,0,0,0
RA Whiteley,RA Whiteley,Worcestershire,10,8,0,1,125.0,0,0.0,0,0,0,0
WD Parnell,WD Parnell,Worcestershire,9,8,1,0,112.5,4,26.0,3,0,1,6.5
EG Barnard,EG Barnard,Worcestershire,13,7,2,0,185.71428571428572,4,29.0,1,0,0,7.25
DKH Mitchell,DKH Mitchell,Worcestershire,0,0,0,0,0,2,7.0,2,0,1,3.5
L Wood,L Wood,Worcestershire,0,0,0,0,0,4,20.0,2,0,0,5.0
PR Brown,PR Brown,Worcestershire,0,0,0,0,0,4,45.0,1,0,0,11.25
