,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SE Marsh,SE Marsh,Glamorgan,52,50,4,2,104.0,0,0.0,0,0,0,0
NJ Selman,NJ Selman,Glamorgan,40,23,5,2,173.91304347826087,0,0.0,0,0,0,0
CA Ingram,CA Ingram,Glamorgan,50,30,4,3,166.66666666666669,0,0.0,0,0,0,0
DL Lloyd,DL Lloyd,Glamorgan,19,11,3,0,172.72727272727272,0,0.0,0,0,0,0
CB Cooke,CB Cooke,Glamorgan,10,6,0,1,166.66666666666669,0,0.0,0,0,0,0
Callum Taylor,Callum Taylor,Glamorgan,1,1,0,0,100.0,1,9.0,0,0,0,9.0
AG Salter,AG Salter,Glamorgan,0,0,0,0,0,4,37.0,3,0,1,9.25
RAJ Smith,RAJ Smith,Glamorgan,0,0,0,0,0,2,22.0,0,0,0,11.0
M de Lange,M de Lange,Glamorgan,0,0,0,0,0,2,33.0,0,0,0,16.5
RI Walker,RI Walker,Glamorgan,0,0,0,0,0,4,50.0,0,1,0,12.5
P Sisodiya,P Sisodiya,Glamorgan,0,0,0,0,0,4,25.0,0,0,0,6.25
AT Carey,AT Carey,Sussex,61,30,10,1,203.33333333333331,0,0.0,0,0,0,0
PD Salt,PD Salt,Sussex,27,18,4,0,150.0,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Sussex,45,31,4,2,145.16129032258064,0,0.0,0,0,0,0
DMW Rawlins,DMW Rawlins,Sussex,15,7,0,2,214.28571428571428,0,0.0,0,0,0,0
D Wiese,D Wiese,Sussex,25,16,2,1,156.25,4,30.0,1,1,0,7.5
LJ Wright,LJ Wright,Sussex,0,0,0,0,0,0,0.0,0,0,0,0
CJ Jordan,CJ Jordan,Sussex,0,0,0,0,0,4,35.0,2,0,0,8.75
OE Robinson,OE Robinson,Sussex,0,0,0,0,0,3,34.0,0,0,0,11.333333333333334
WAT Beer,WAT Beer,Sussex,0,0,0,0,0,3,24.0,1,0,0,8.0
DR Briggs,DR Briggs,Sussex,0,0,0,0,0,2,19.0,0,0,0,9.5
JP Behrendorff,JP Behrendorff,Sussex,0,0,0,0,0,4,32.0,0,0,0,8.0
