,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
L Lee,L Lee,South Africa,16,22,2,0,72.72727272727273,0,0.0,0,0,0,0
S Luus,S Luus,South Africa,7,14,1,0,50.0,1,4.0,1,0,1,4.0
L Wolvaardt,L Wolvaardt,South Africa,17,20,3,0,85.0,0,0.0,0,0,0,0
N de Klerk,N de Klerk,South Africa,11,15,1,0,73.33333333333333,4,23.0,1,0,2,5.75
M du Preez,M du Preez,South Africa,10,13,1,0,76.92307692307693,0,0.0,0,0,0,0
L Goodall,L Goodall,South Africa,15,24,1,0,62.5,0,0.0,0,0,0,0
A Bosch,A Bosch,South Africa,11,8,2,0,137.5,1,5.0,0,0,0,5.0
S Ismail,S Ismail,South Africa,0,1,0,0,0.0,4,19.0,2,0,1,4.75
A Khaka,A Khaka,South Africa,1,1,0,0,100.0,4,13.0,1,0,0,3.25
TS Sekhukhune,TS Sekhukhune,South Africa,1,3,0,0,33.33333333333333,2,20.0,0,0,1,10.0
N Mlaba,N Mlaba,South Africa,0,0,0,0,0,2,13.0,0,0,3,6.5
Shafali Verma,Shafali Verma,India,14,12,3,0,116.66666666666667,0,0.0,0,0,0,0
S Mandhana,S Mandhana,India,7,15,1,0,46.666666666666664,0,0.0,0,0,0,0
JI Rodrigues,JI Rodrigues,India,7,11,1,0,63.63636363636363,0,0.0,0,0,0,0
H Kaur,H Kaur,India,34,33,4,0,103.03030303030303,3,13.0,1,0,0,4.333333333333333
DB Sharma,DB Sharma,India,16,24,1,0,66.66666666666666,4,19.0,2,0,0,4.75
V Krishnamurthy,V Krishnamurthy,India,5,6,1,0,83.33333333333334,0,0.0,0,0,0,0
P Vastrakar,P Vastrakar,India,4,4,1,0,100.0,1,7.0,0,1,1,7.0
T Bhatia,T Bhatia,India,0,0,0,0,0,0,0.0,0,0,0,0
S Pandey,S Pandey,India,0,0,0,0,0,4,15.0,1,0,1,3.75
RP Yadav,RP Yadav,India,0,0,0,0,0,4,23.0,3,0,0,5.75
Poonam Yadav,Poonam Yadav,India,0,0,0,0,0,4,15.0,1,0,0,3.75
