,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MH Cross,MH Cross,Scotland,33,35,7,0,94.28571428571428,0,0.0,0,0,0,0
KJ Coetzer,KJ Coetzer,Scotland,109,101,13,2,107.92079207920793,0,0.0,0,0,0,0
CS MacLeod,CS MacLeod,Scotland,13,21,1,0,61.904761904761905,0,0.0,0,0,0,0
RD Berrington,RD Berrington,Scotland,15,26,0,1,57.692307692307686,4,29.0,1,0,0,7.25
PL Mommsen,PL Mommsen,Scotland,10,25,0,0,40.0,0,0.0,0,0,0,0
CD Wallace,CD Wallace,Scotland,58,54,5,1,107.40740740740742,0,0.0,0,0,0,0
MA Leask,MA Leask,Scotland,59,38,5,2,155.26315789473685,7,42.0,1,0,1,6.0
SM Sharif,SM Sharif,Scotland,4,3,0,0,133.33333333333331,9,69.0,1,0,1,7.666666666666667
CD de Lange,CD de Lange,Scotland,0,0,0,0,0,8,60.0,6,0,0,7.5
AC Evans,AC Evans,Scotland,0,0,0,0,0,6,32.0,0,0,0,5.333333333333333
CB Sole,CB Sole,Scotland,0,0,0,0,0,8,40.0,1,1,1,5.0
SF Mire,SF Mire,Zimbabwe,40,47,4,0,85.1063829787234,2,19.0,0,1,0,9.5
H Masakadza,H Masakadza,Zimbabwe,38,37,4,2,102.7027027027027,0,0.0,0,0,0,0
CR Ervine,CR Ervine,Zimbabwe,0,3,0,0,0.0,0,0.0,0,0,0,0
SC Williams,SC Williams,Zimbabwe,70,59,9,1,118.64406779661016,10,48.0,2,0,2,4.8
Sikandar Raza,Sikandar Raza,Zimbabwe,4,9,0,0,44.44444444444444,10,43.0,1,0,0,4.3
RP Burl,RP Burl,Zimbabwe,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
MN Waller,MN Waller,Zimbabwe,92,62,10,5,148.38709677419354,0,0.0,0,0,0,0
PJ Moor,PJ Moor,Zimbabwe,6,5,1,0,120.0,0,0.0,0,0,0,0
AG Cremer,AG Cremer,Zimbabwe,1,3,0,0,33.33333333333333,10,45.0,1,0,1,4.5
TL Chatara,TL Chatara,Zimbabwe,7,15,0,0,46.666666666666664,8,63.0,1,0,2,7.875
R Ngarava,R Ngarava,Zimbabwe,2,2,0,0,100.0,10,96.0,1,2,5,9.6
