,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,New Zealand,49,133,10,0,36.84210526315789,0,0.0,0,0,0,0
BB McCullum,BB McCullum,New Zealand,24,118,3,0,20.33898305084746,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,15,37,3,0,40.54054054054054,0,0.0,0,0,0,0
DG Brownlie,DG Brownlie,New Zealand,63,163,10,0,38.65030674846626,0,0.0,0,0,0,0
DR Flynn,DR Flynn,New Zealand,0,5,0,0,0.0,0,0.0,0,0,0,0
BJ Watling,BJ Watling,New Zealand,126,204,24,0,61.76470588235294,0,0.0,0,0,0,0
C Munro,C Munro,New Zealand,15,26,3,0,57.692307692307686,18,40.0,2,0,0,2.2222222222222223
DAJ Bracewell,DAJ Bracewell,New Zealand,7,48,0,0,14.583333333333334,34,94.0,3,0,1,2.764705882352941
N Wagner,N Wagner,New Zealand,4,20,1,0,20.0,33,135.0,1,3,1,4.090909090909091
JS Patel,JS Patel,New Zealand,0,6,0,0,0.0,37,134.0,1,0,0,3.6216216216216215
TA Boult,TA Boult,New Zealand,20,28,2,1,71.42857142857143,32,108.0,1,0,2,3.375
AN Petersen,AN Petersen,South Africa,21,40,3,0,52.5,4,6.0,0,0,0,1.5
GC Smith,GC Smith,South Africa,54,88,8,0,61.36363636363637,1,10.0,0,0,0,10.0
HM Amla,HM Amla,South Africa,110,235,8,0,46.808510638297875,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,8,11,2,0,72.72727272727273,10,18.0,1,0,0,1.8
AB de Villiers,AB de Villiers,South Africa,51,81,6,0,62.96296296296296,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,137,252,14,2,54.36507936507936,0,0.0,0,0,0,0
D Elgar,D Elgar,South Africa,103,170,14,1,60.588235294117645,0,0.0,0,0,0,0
RJ Peterson,RJ Peterson,South Africa,8,13,1,0,61.53846153846154,33,67.0,4,0,0,2.0303030303030303
DW Steyn,DW Steyn,South Africa,5,23,0,0,21.73913043478261,29,65.0,8,0,1,2.2413793103448274
RK Kleinveldt,RK Kleinveldt,South Africa,7,13,1,0,53.84615384615385,26,97.0,4,0,0,3.730769230769231
M Morkel,M Morkel,South Africa,0,0,0,0,0,29,62.0,3,0,1,2.1379310344827585
