,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RN Patel,RN Patel,Kenya,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
AA Obanda,AA Obanda,Kenya,21,24,2,1,87.5,0,0.0,0,0,0,0
IA Karim,IA Karim,Kenya,2,4,0,0,50.0,0,0.0,0,0,0,0
CO Obuya,CO Obuya,Kenya,29,40,2,1,72.5,1,9.0,0,0,0,9.0
RR Patel,RR Patel,Kenya,62,46,6,4,134.7826086956522,3,17.0,2,0,0,5.666666666666667
NN Odhiambo,NN Odhiambo,Kenya,0,0,0,0,0,2,16.0,0,0,0,8.0
EB Ringera,EB Ringera,Kenya,0,0,0,0,0,0,0.0,0,0,0,0
E Otieno,E Otieno,Kenya,0,0,0,0,0,4,35.0,1,1,1,8.75
Vraj Patel,Vraj Patel,Kenya,0,0,0,0,0,4,8.0,1,0,1,2.0
SO Ngoche,SO Ngoche,Kenya,0,0,0,0,0,4,28.0,0,0,0,7.0
Sukhdeep Singh,Sukhdeep Singh,Kenya,0,0,0,0,0,0,0.0,0,0,0,0
S Sesazi,S Sesazi,Uganda,18,25,2,1,72.0,0,0.0,0,0,0,0
Saud Islam,Saud Islam,Uganda,13,10,3,0,130.0,0,0.0,0,0,0,0
RB Patel,RB Patel,Uganda,1,4,0,0,25.0,0,0.0,0,0,0,0
D Muhumuza,D Muhumuza,Uganda,7,12,0,0,58.333333333333336,2,19.0,0,0,0,9.5
Riazat Ali Shah,Riazat Ali Shah,Uganda,43,31,3,2,138.70967741935485,3,35.0,0,0,0,11.666666666666666
DM Nakrani,DM Nakrani,Uganda,28,25,1,2,112.00000000000001,4,26.0,1,0,3,6.5
F Akankwasa,F Akankwasa,Uganda,0,0,0,0,0,3,18.0,0,0,0,6.0
B Masaba,B Masaba,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
F Achelam,F Achelam,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
F Nsubuga,F Nsubuga,Uganda,0,0,0,0,0,4,9.0,1,0,0,2.25
H Ssenyondo,H Ssenyondo,Uganda,0,0,0,0,0,4,14.0,1,0,0,3.5
