,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MD Gunathilaka,MD Gunathilaka,Sri Lanka,39,33,5,1,118.18181818181819,0,0.0,0,0,0,0
MDKJ Perera,MDKJ Perera,Sri Lanka,120,122,11,1,98.36065573770492,0,0.0,0,0,0,0
P Nissanka,P Nissanka,Sri Lanka,0,4,0,0,0.0,0,0.0,0,0,0,0
BKG Mendis,BKG Mendis,Sri Lanka,22,36,0,1,61.111111111111114,0,0.0,0,0,0,0
DM de Silva,DM de Silva,Sri Lanka,55,70,4,0,78.57142857142857,4,14.0,0,0,1,3.5
N Dickwella,N Dickwella,Sri Lanka,7,9,0,0,77.77777777777779,0,0.0,0,0,0,0
PWH de Silva,PWH de Silva,Sri Lanka,18,21,1,0,85.71428571428571,10,47.0,2,0,0,4.7
RTM Mendis,RTM Mendis,Sri Lanka,8,6,0,1,133.33333333333331,7,40.0,2,0,2,5.714285714285714
C Karunaratne,C Karunaratne,Sri Lanka,0,0,0,0,0,6,34.0,0,0,2,5.666666666666667
B Fernando,B Fernando,Sri Lanka,0,0,0,0,0,7,33.0,1,0,0,4.714285714285714
PVD Chameera,PVD Chameera,Sri Lanka,0,0,0,0,0,9,16.0,5,0,0,1.7777777777777777
Tamim Iqbal,Tamim Iqbal,Bangladesh,17,29,2,0,58.620689655172406,0,0.0,0,0,0,0
Mohammad Naim,Mohammad Naim,Bangladesh,1,2,0,0,50.0,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Bangladesh,4,7,0,0,57.14285714285714,10,48.0,1,0,0,4.8
Mushfiqur Rahim,Mushfiqur Rahim,Bangladesh,28,55,0,0,50.90909090909091,0,0.0,0,0,0,0
Mosaddek Hossain,Mosaddek Hossain,Bangladesh,51,72,3,1,70.83333333333334,3,32.0,0,0,0,10.666666666666666
Mahmudullah,Mahmudullah,Bangladesh,53,63,2,1,84.12698412698413,0,0.0,0,0,0,0
Afif Hossain,Afif Hossain,Bangladesh,16,17,0,0,94.11764705882352,0,0.0,0,0,0,0
Mehedi Hasan Miraz,Mehedi Hasan Miraz,Bangladesh,0,4,0,0,0.0,10,48.0,0,0,1,4.8
Taskin Ahmed,Taskin Ahmed,Bangladesh,0,2,0,0,0.0,9,46.0,4,0,3,5.111111111111111
Shoriful Islam,Shoriful Islam,Bangladesh,8,5,0,1,160.0,8,56.0,1,1,1,7.0
Mustafizur Rahman,Mustafizur Rahman,Bangladesh,0,0,0,0,0,10,47.0,0,0,2,4.7
