,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,England,0,5,0,0,0.0,0,0.0,0,0,0,0
AD Hales,AD Hales,England,55,39,10,0,141.02564102564102,0,0.0,0,0,0,0
JE Root,JE Root,England,49,52,7,0,94.23076923076923,5,9.0,2,0,0,1.8
EJG Morgan,EJG Morgan,England,10,12,2,0,83.33333333333334,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,England,10,15,1,0,66.66666666666666,0,0.0,0,0,0,0
SW Billings,SW Billings,England,0,0,0,0,0,0,0.0,0,0,0,0
AU Rashid,AU Rashid,England,0,0,0,0,0,8,27.0,5,0,1,3.375
DJ Willey,DJ Willey,England,0,0,0,0,0,6,34.0,1,0,0,5.666666666666667
LE Plunkett,LE Plunkett,England,0,0,0,0,0,3,14.0,0,0,0,4.666666666666667
JT Ball,JT Ball,England,0,0,0,0,0,5,16.0,1,0,0,3.2
MA Wood,MA Wood,England,0,0,0,0,0,6,24.0,1,0,0,4.0
EC Joyce,EC Joyce,Ireland,23,20,3,0,114.99999999999999,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,20,18,5,0,111.11111111111111,0,0.0,0,0,0,0
WTS Porterfield,WTS Porterfield,Ireland,13,45,0,0,28.888888888888886,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,30,38,4,0,78.94736842105263,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,16,41,0,0,39.02439024390244,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,1,4,0,0,25.0,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,4,8,0,0,50.0,0,0.0,0,0,0,0
SR Thompson,SR Thompson,Ireland,4,3,1,0,133.33333333333331,3,30.0,0,1,0,10.0
GH Dockrell,GH Dockrell,Ireland,0,3,0,0,0.0,3,20.0,0,0,0,6.666666666666667
TJ Murtagh,TJ Murtagh,Ireland,11,16,2,0,68.75,6,33.0,0,0,0,5.5
PKD Chase,PKD Chase,Ireland,1,2,0,0,50.0,8,44.0,3,2,0,5.5
