,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HJ Hunt,HJ Hunt,South Australia,163,323,23,1,50.464396284829725,0,0.0,0,0,0,0
J Weatherald,J Weatherald,South Australia,48,109,4,0,44.03669724770643,0,0.0,0,0,0,0
L Scott,L Scott,South Australia,2,7,0,0,28.57142857142857,3,7.0,1,0,0,2.3333333333333335
TM Head,TM Head,South Australia,92,193,10,1,47.66839378238342,19,57.0,1,0,0,3.0
AT Carey,AT Carey,South Australia,47,77,5,0,61.038961038961034,0,0.0,0,0,0,0
HJ Nielsen,HJ Nielsen,South Australia,61,150,6,0,40.666666666666664,0,0.0,0,0,0,0
JS Lehmann,JS Lehmann,South Australia,91,178,6,0,51.12359550561798,0,0.0,0,0,0,0
SL Kerber,SL Kerber,South Australia,88,177,12,0,49.717514124293785,30,92.0,3,0,0,3.066666666666667
CJ Sayers,CJ Sayers,South Australia,27,62,2,1,43.54838709677419,13,37.0,1,0,0,2.8461538461538463
DJ Worrall,DJ Worrall,South Australia,20,45,3,0,44.44444444444444,25,86.0,3,0,1,3.44
DMK Grant,DMK Grant,South Australia,10,20,2,0,50.0,23,82.0,1,0,1,3.5652173913043477
TJ Dean,TJ Dean,Victoria,0,2,0,0,0.0,0,0.0,0,0,0,0
MS Harris,MS Harris,Victoria,42,87,7,0,48.275862068965516,0,0.0,0,0,0,0
PSP Handscomb,PSP Handscomb,Victoria,26,50,2,0,52.0,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Victoria,41,85,2,1,48.23529411764706,0,0.0,0,0,0,0
J Seymour,J Seymour,Victoria,60,123,7,1,48.78048780487805,1,0.0,0,0,0,0.0
SB Harper,SB Harper,Victoria,106,167,14,0,63.47305389221557,0,0.0,0,0,0,0
W Sutherland,W Sutherland,Victoria,0,6,0,0,0.0,39,118.0,3,0,1,3.0256410256410255
SM Boland,SM Boland,Victoria,2,3,0,0,66.66666666666666,46,139.0,4,0,2,3.0217391304347827
M Perry,M Perry,Victoria,35,71,6,0,49.29577464788733,26,98.0,2,2,0,3.769230769230769
T Murphy,T Murphy,Victoria,34,70,5,0,48.57142857142857,47,127.0,1,0,0,2.702127659574468
JM Holland,JM Holland,Victoria,13,11,3,0,118.18181818181819,65,172.0,9,0,0,2.646153846153846
