,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
P Baron,P Baron,Argentina,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
LA Musiani,LA Musiani,Argentina,12,7,2,0,171.42857142857142,4,25.0,1,0,1,6.25
A Ferguson,A Ferguson,Argentina,86,60,12,1,143.33333333333334,0,0.0,0,0,0,0
A Kirschbaum,A Kirschbaum,Argentina,0,1,0,0,0.0,4,21.0,1,0,1,5.25
RM Siri,RM Siri,Argentina,21,19,1,1,110.5263157894737,0,0.0,0,0,0,0
R Escobar,R Escobar,Argentina,41,32,2,1,128.125,0,0.0,0,0,0,0
H Fennell,H Fennell,Argentina,0,0,0,0,0,3,20.0,3,0,0,6.666666666666667
J Hurley,J Hurley,Argentina,0,0,0,0,0,4,17.0,2,0,0,4.25
PL Bruno,PL Bruno,Argentina,0,0,0,0,0,0,0.0,0,0,0,0
T Rossi,T Rossi,Argentina,0,0,0,0,0,2,13.0,2,1,0,6.5
A Husain,A Husain,Argentina,0,0,0,0,0,2,13.0,1,0,1,6.5
AK Muslar,AK Muslar,Belize,5,9,0,0,55.55555555555556,0,0.0,0,0,0,0
KJ Young,KJ Young,Belize,5,3,1,0,166.66666666666669,5,37.0,1,0,0,7.4
AA Banner,AA Banner,Belize,4,2,1,0,200.0,2,17.0,0,0,0,8.5
TW Samuels,TW Samuels,Belize,9,6,1,0,150.0,2,19.0,0,0,1,9.5
C Brown,C Brown,Belize,13,18,2,0,72.22222222222221,0,0.0,0,0,0,0
BS Stephenson,BS Stephenson,Belize,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
TAW Patterson,TAW Patterson,Belize,0,7,0,0,0.0,0,0.0,0,0,0,0
GG Banner,GG Banner,Belize,9,9,0,0,100.0,0,0.0,0,0,0,0
ML Castillo,ML Castillo,Belize,27,19,3,1,142.10526315789474,4,35.0,0,0,2,8.75
Garret Banner,Garret Banner,Belize,26,31,1,1,83.87096774193549,4,18.0,2,0,0,4.5
NN Banner,NN Banner,Belize,4,8,0,0,50.0,4,44.0,1,0,2,11.0
