,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
EA Perry,EA Perry,Sydney Sixers,58,40,7,1,145.0,3,25.0,1,1,0,8.333333333333334
AJ Healy,AJ Healy,Sydney Sixers,70,47,10,1,148.93617021276594,0,0.0,0,0,0,0
A Gardner,A Gardner,Sydney Sixers,0,2,0,0,0.0,4,32.0,1,0,1,8.0
EA Burns,EA Burns,Sydney Sixers,8,5,2,0,160.0,0,0.0,0,0,0,0
SJ McGlashan,SJ McGlashan,Sydney Sixers,14,17,0,0,82.35294117647058,0,0.0,0,0,0,0
D van Niekerk,D van Niekerk,Sydney Sixers,2,5,0,0,40.0,3,22.0,1,1,1,7.333333333333333
M Kapp,M Kapp,Sydney Sixers,0,1,0,0,0.0,4,26.0,0,0,1,6.5
LG Smith,LG Smith,Sydney Sixers,5,6,0,0,83.33333333333334,2,18.0,0,0,0,9.0
SE Aley,SE Aley,Sydney Sixers,0,0,0,0,0,1,20.0,0,0,0,20.0
L Cheatle,L Cheatle,Sydney Sixers,0,0,0,0,0,1,18.0,0,0,0,18.0
C Leeson,C Leeson,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
L Lee,L Lee,Melbourne Stars,102,56,16,3,182.14285714285714,0,0.0,0,0,0,0
AR Reakes,AR Reakes,Melbourne Stars,13,12,2,0,108.33333333333333,0,0.0,0,0,0,0
KM Mack,KM Mack,Melbourne Stars,3,6,0,0,50.0,0,0.0,0,0,0,0
EA Osborne,EA Osborne,Melbourne Stars,5,5,1,0,100.0,3,28.0,1,1,0,9.333333333333334
M du Preez,M du Preez,Melbourne Stars,33,27,4,0,122.22222222222223,0,0.0,0,0,0,0
NM Hancock,NM Hancock,Melbourne Stars,0,0,0,0,0,4,22.0,5,1,0,5.5
A King,A King,Melbourne Stars,0,0,0,0,0,3,29.0,0,0,1,9.666666666666666
GA Elwiss,GA Elwiss,Melbourne Stars,0,0,0,0,0,3,26.0,0,0,0,8.666666666666666
HL Ferling,HL Ferling,Melbourne Stars,0,0,0,0,0,3,26.0,1,1,1,8.666666666666666
M Blows,M Blows,Melbourne Stars,0,0,0,0,0,2,19.0,0,0,1,9.5
A Sutherland,A Sutherland,Melbourne Stars,0,0,0,0,0,2,13.0,0,0,0,6.5
