,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PD Salt,PD Salt,Sussex,63,35,9,1,180.0,0,0.0,0,0,0,0
LJ Wright,LJ Wright,Sussex,77,41,11,3,187.80487804878047,0,0.0,0,0,0,0
RS Bopara,RS Bopara,Sussex,12,10,1,0,120.0,4,32.0,3,0,0,8.0
TM Head,TM Head,Sussex,26,17,1,2,152.94117647058823,0,0.0,0,0,0,0
D Wiese,D Wiese,Sussex,6,4,1,0,150.0,4,19.0,2,1,1,4.75
HD Ward,HD Ward,Sussex,0,1,0,0,0.0,0,0.0,0,0,0,0
AD Thomason,AD Thomason,Sussex,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
WAT Beer,WAT Beer,Sussex,2,4,0,0,50.0,3,35.0,0,0,0,11.666666666666666
TS Mills,TS Mills,Sussex,0,0,0,0,0,1,12.0,0,0,0,12.0
AC Lenham,AC Lenham,Sussex,0,0,0,0,0,4,26.0,4,0,0,6.5
ME Claydon,ME Claydon,Sussex,0,0,0,0,0,3,42.0,1,1,0,14.0
KS Carlson,KS Carlson,Glamorgan,22,20,3,0,110.00000000000001,0,0.0,0,0,0,0
DL Lloyd,DL Lloyd,Glamorgan,51,29,7,1,175.86206896551724,1,17.0,0,0,0,17.0
CA Ingram,CA Ingram,Glamorgan,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
CB Cooke,CB Cooke,Glamorgan,11,11,2,0,100.0,0,0.0,0,0,0,0
DA Douthwaite,DA Douthwaite,Glamorgan,35,18,0,4,194.44444444444443,4,28.0,3,0,0,7.0
WT Root,WT Root,Glamorgan,13,11,0,1,118.18181818181819,0,0.0,0,0,0,0
WJ Weighell,WJ Weighell,Glamorgan,1,2,0,0,50.0,2,31.0,1,0,0,15.5
Callum Taylor,Callum Taylor,Glamorgan,16,8,1,1,200.0,2,13.0,1,0,1,6.5
SJ Pearce,SJ Pearce,Glamorgan,5,3,1,0,166.66666666666669,3,35.0,0,0,0,11.666666666666666
AG Salter,AG Salter,Glamorgan,4,5,0,0,80.0,4,31.0,0,0,0,7.75
RI Walker,RI Walker,Glamorgan,0,0,0,0,0,4,44.0,3,1,2,11.0
