,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Muhammad Shoaib Ahmed,Muhammad Shoaib Ahmed,Cyprus,27,23,2,1,117.3913043478261,3,8.0,2,1,1,2.6666666666666665
AUKDS Kalugala,AUKDS Kalugala,Cyprus,14,13,1,0,107.6923076923077,0,0.0,0,0,0,0
CPPM Sadun,CPPM Sadun,Cyprus,15,14,2,0,107.14285714285714,2,1.0,4,0,0,0.5
S Austin,S Austin,Cyprus,11,10,0,0,110.00000000000001,0,0.0,0,0,0,0
NK Tiwari,NK Tiwari,Cyprus,1,3,0,0,33.33333333333333,3,24.0,1,1,2,8.0
Gurpratap Singh,Gurpratap Singh,Cyprus,36,25,3,1,144.0,3,5.0,2,0,1,1.6666666666666667
R Mazumder,R Mazumder,Cyprus,36,17,4,2,211.76470588235296,0,0.0,0,0,0,0
Tejwinder Singh,Tejwinder Singh,Cyprus,22,9,2,1,244.44444444444446,2,7.0,0,0,1,3.5
Muhammad Farooq,Muhammad Farooq,Cyprus,5,4,1,0,125.0,1,2.0,1,0,0,2.0
SN Pathirana,SN Pathirana,Cyprus,1,4,0,0,25.0,0,0.0,0,0,0,0
Syed Hussain,Syed Hussain,Cyprus,0,0,0,0,0,0,0.0,0,0,0,0
M Ozturk,M Ozturk,Turkey,4,11,0,0,36.36363636363637,4,33.0,1,0,1,8.25
Ilyas Ataullah,Ilyas Ataullah,Turkey,0,4,0,0,0.0,2,13.0,2,1,0,6.5
I Elec,I Elec,Turkey,1,9,0,0,11.11111111111111,3,20.0,1,0,0,6.666666666666667
Shamsullah Ehsan,Shamsullah Ehsan,Turkey,2,8,0,0,25.0,3,32.0,2,0,3,10.666666666666666
C Bayraktar,C Bayraktar,Turkey,11,9,0,1,122.22222222222223,0,0.0,0,0,0,0
GG Alta,GG Alta,Turkey,11,21,0,0,52.38095238095239,4,60.0,1,0,4,15.0
R Nath,R Nath,Turkey,8,14,0,0,57.14285714285714,0,0.0,0,0,0,0
A Turkmen,A Turkmen,Turkey,0,1,0,0,0.0,3,15.0,1,0,1,5.0
T Ulutuna,T Ulutuna,Turkey,1,2,0,0,50.0,1,6.0,0,0,0,6.0
D Mutu,D Mutu,Turkey,0,3,0,0,0.0,0,0.0,0,0,0,0
Hasan Cakir,Hasan Cakir,Turkey,0,2,0,0,0.0,0,0.0,0,0,0,0
