,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Cobb,JJ Cobb,Barisal Bulls,6,9,1,0,66.66666666666666,2,14.0,0,0,0,7.0
DJ Malan,DJ Malan,Barisal Bulls,78,48,3,7,162.5,1,8.0,0,0,0,8.0
Shahriar Nafees,Shahriar Nafees,Barisal Bulls,65,59,7,1,110.16949152542372,0,0.0,0,0,0,0
NLTC Perera,NLTC Perera,Barisal Bulls,0,1,0,0,0.0,0,0.0,0,0,0,0
Mushfiqur Rahim,Mushfiqur Rahim,Barisal Bulls,10,4,2,0,250.0,0,0.0,0,0,0,0
RR Emrit,RR Emrit,Barisal Bulls,0,0,0,0,0,2,31.0,0,0,0,15.5
Nadif Chowdhury,Nadif Chowdhury,Barisal Bulls,0,0,0,0,0,0,0.0,0,0,0,0
Al-Amin Hossain,Al-Amin Hossain,Barisal Bulls,0,0,0,0,0,4,35.0,1,0,0,8.75
Taijul Islam,Taijul Islam,Barisal Bulls,0,0,0,0,0,3,16.0,0,1,0,5.333333333333333
Abu Hider,Abu Hider,Barisal Bulls,0,0,0,0,0,4,31.0,1,0,0,7.75
Kamrul Islam Rabbi,Kamrul Islam Rabbi,Barisal Bulls,0,0,0,0,0,4,21.0,1,0,0,5.25
Tamim Iqbal,Tamim Iqbal,Chittagong Vikings,75,51,10,2,147.05882352941177,0,0.0,0,0,0,0
Jahurul Islam,Jahurul Islam,Chittagong Vikings,36,34,4,0,105.88235294117648,0,0.0,0,0,0,0
Anamul Haque,Anamul Haque,Chittagong Vikings,27,19,2,1,142.10526315789474,0,0.0,0,0,0,0
DR Smith,DR Smith,Chittagong Vikings,17,17,0,1,100.0,3,40.0,0,1,0,13.333333333333334
Zakir Hasan,Zakir Hasan,Chittagong Vikings,0,0,0,0,0,0,0.0,0,0,0,0
Nazmul Hossain Milon,Nazmul Hossain Milon,Chittagong Vikings,0,0,0,0,0,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Chittagong Vikings,0,0,0,0,0,4,17.0,0,0,0,4.25
Imran Khan (1),Imran Khan (1),Chittagong Vikings,0,0,0,0,0,4,30.0,2,2,0,7.5
Subashis Roy,Subashis Roy,Chittagong Vikings,0,0,0,0,0,4,24.0,1,0,0,6.0
Abdur Razzak,Abdur Razzak,Chittagong Vikings,0,0,0,0,0,2,22.0,0,0,0,11.0
GD Elliott,GD Elliott,Chittagong Vikings,0,0,0,0,0,3,29.0,0,0,0,9.666666666666666
