,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
GM Harris,GM Harris,Brisbane Heat,16,11,4,0,145.45454545454547,2,17.0,0,0,0,8.5
G Redmayne,G Redmayne,Brisbane Heat,28,14,4,1,200.0,0,0.0,0,0,0,0
E Johnston,E Johnston,Brisbane Heat,9,10,1,0,90.0,0,0.0,0,0,0,0
L Harris,L Harris,Brisbane Heat,0,1,0,0,0.0,0,0.0,0,0,0,0
JL Jonassen,JL Jonassen,Brisbane Heat,9,10,1,0,90.0,2,17.0,2,0,0,8.5
G Voll,G Voll,Brisbane Heat,31,17,2,2,182.35294117647058,0,0.0,0,0,0,0
A Bosch,A Bosch,Brisbane Heat,5,3,1,0,166.66666666666669,0,0.0,0,0,0,0
M Hinkley,M Hinkley,Brisbane Heat,0,0,0,0,0,0,0.0,0,0,0,0
NM Hancock,NM Hancock,Brisbane Heat,0,0,0,0,0,2,20.0,0,0,1,10.0
Poonam Yadav,Poonam Yadav,Brisbane Heat,0,0,0,0,0,2,19.0,0,0,0,9.5
G Prestwidge,G Prestwidge,Brisbane Heat,0,0,0,0,0,3,24.0,2,0,4,8.0
D van Niekerk,D van Niekerk,Adelaide Strikers,24,22,2,0,109.09090909090908,2,16.0,0,0,0,8.0
L Wolvaardt,L Wolvaardt,Adelaide Strikers,54,30,5,3,180.0,0,0.0,0,0,0,0
TM McGrath,TM McGrath,Adelaide Strikers,0,1,0,0,0.0,2,20.0,0,0,0,10.0
M Penna,M Penna,Adelaide Strikers,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
A Wellington,A Wellington,Adelaide Strikers,7,3,1,0,233.33333333333334,2,18.0,0,0,0,9.0
SJ Coyte,SJ Coyte,Adelaide Strikers,5,4,1,0,125.0,2,19.0,2,0,0,9.5
BE Patterson,BE Patterson,Adelaide Strikers,0,0,0,0,0,0,0.0,0,0,0,0
TJ McPharlin,TJ McPharlin,Adelaide Strikers,0,0,0,0,0,0,0.0,0,0,0,0
JL Barsby,JL Barsby,Adelaide Strikers,0,0,0,0,0,0,0.0,0,0,0,0
D Brown,D Brown,Adelaide Strikers,0,0,0,0,0,3,28.0,3,0,3,9.333333333333334
KM Mack,KM Mack,Adelaide Strikers,0,0,0,0,0,0,0.0,0,0,0,0
