,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JA McCollum,JA McCollum,Northern Knights,7,21,0,0,33.33333333333333,0,0.0,0,0,0,0
AP Chore,AP Chore,Northern Knights,65,85,3,1,76.47058823529412,0,0.0,0,0,0,0
R Pretorius,R Pretorius,Northern Knights,1,10,0,0,10.0,8,53.0,0,0,3,6.625
JL Lawlor,JL Lawlor,Northern Knights,8,20,0,0,40.0,0,0.0,0,0,0,0
MR Adair,MR Adair,Northern Knights,19,30,0,1,63.33333333333333,10,45.0,1,0,3,4.5
NA Rock,NA Rock,Northern Knights,62,44,4,5,140.9090909090909,0,0.0,0,0,0,0
GR Adair,GR Adair,Northern Knights,45,22,1,5,204.54545454545453,2,13.0,0,1,1,6.5
T Mayes,T Mayes,Northern Knights,0,4,0,0,0.0,9,44.0,1,0,5,4.888888888888889
J Manley,J Manley,Northern Knights,7,21,0,0,33.33333333333333,10,61.0,2,0,6,6.1
B White,B White,Northern Knights,1,2,0,0,50.0,5,39.0,0,0,0,7.8
MJ Humphreys,MJ Humphreys,Northern Knights,20,19,1,2,105.26315789473684,0,0.0,0,0,0,0
MT Foster,MT Foster,Northern Knights,0,0,0,0,0,6,39.0,0,0,5,6.5
WTS Porterfield,WTS Porterfield,North-West Warriors,0,2,0,0,0.0,0,0.0,0,0,0,0
ST Doheny,ST Doheny,North-West Warriors,97,123,8,0,78.86178861788618,0,0.0,0,0,0,0
AR McBrine,AR McBrine,North-West Warriors,117,130,15,1,90.0,10,44.0,0,1,1,4.4
SC Getkate,SC Getkate,North-West Warriors,8,10,0,0,80.0,0,0.0,0,0,0,0
J Wilson,J Wilson,North-West Warriors,21,21,0,1,100.0,0,0.0,0,0,0,0
GI Hume,GI Hume,North-West Warriors,27,15,2,1,180.0,10,40.0,2,0,1,4.0
W McClintock,W McClintock,North-West Warriors,0,0,0,0,0,0,0.0,0,0,0,0
SJ MacBeth,SJ MacBeth,North-West Warriors,0,0,0,0,0,1,0.0,1,0,0,0.0
G Kennedy,G Kennedy,North-West Warriors,0,0,0,0,0,10,58.0,2,0,1,5.8
R MacBeth,R MacBeth,North-West Warriors,0,0,0,0,0,6,16.0,1,0,1,2.6666666666666665
C Olphert,C Olphert,North-West Warriors,0,0,0,0,0,10,83.0,4,0,1,8.3
