,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SB Harper,SB Harper,Melbourne Renegades,45,24,7,1,187.5,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Melbourne Renegades,9,6,2,0,150.0,0,0.0,0,0,0,0
SE Marsh,SE Marsh,Melbourne Renegades,40,42,2,0,95.23809523809523,0,0.0,0,0,0,0
MS Harris,MS Harris,Melbourne Renegades,2,4,0,0,50.0,0,0.0,0,0,0,0
BJ Webster,BJ Webster,Melbourne Renegades,17,17,0,0,100.0,2,17.0,0,0,0,8.5
DT Christian,DT Christian,Melbourne Renegades,32,17,3,1,188.23529411764704,1,10.0,0,0,0,10.0
W Sutherland,W Sutherland,Melbourne Renegades,3,7,0,0,42.857142857142854,2,21.0,0,0,0,10.5
CJ Boyce,CJ Boyce,Melbourne Renegades,2,3,0,0,66.66666666666666,4,31.0,2,0,0,7.75
TD Andrews,TD Andrews,Melbourne Renegades,0,0,0,0,0,3,22.0,2,0,0,7.333333333333333
KW Richardson,KW Richardson,Melbourne Renegades,0,0,0,0,0,4,22.0,0,0,1,5.5
RJ Gleeson,RJ Gleeson,Melbourne Renegades,0,0,0,0,0,4,29.0,0,0,0,7.25
JR Philippe,JR Philippe,Sydney Sixers,33,30,1,1,110.00000000000001,0,0.0,0,0,0,0
DP Hughes,DP Hughes,Sydney Sixers,40,31,4,0,129.03225806451613,0,0.0,0,0,0,0
JM Vince,JM Vince,Sydney Sixers,41,26,3,1,157.69230769230768,0,0.0,0,0,0,0
MC Henriques,MC Henriques,Sydney Sixers,0,3,0,0,0.0,0,0.0,0,0,0,0
JC Silk,JC Silk,Sydney Sixers,36,26,1,2,138.46153846153845,0,0.0,0,0,0,0
TK Curran,TK Curran,Sydney Sixers,1,3,0,0,33.33333333333333,4,58.0,1,0,0,14.5
J Edwards,J Edwards,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
BJ Dwarshuis,BJ Dwarshuis,Sydney Sixers,0,0,0,0,0,4,27.0,1,0,1,6.75
BAD Manenti,BAD Manenti,Sydney Sixers,0,0,0,0,0,4,21.0,0,0,0,5.25
JM Bird,JM Bird,Sydney Sixers,0,0,0,0,0,4,24.0,2,0,0,6.0
L Pope,L Pope,Sydney Sixers,0,0,0,0,0,4,22.0,2,0,1,5.5
