,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JWA Taylor,JWA Taylor,England,0,0,0,0,0,0,0.0,0,0,0,0
ZS Ansari,ZS Ansari,England,0,0,0,0,0,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,England,0,0,0,0,0,0,0.0,0,0,0,0
TT Bresnan,TT Bresnan,England,0,0,0,0,0,6,11.0,2,0,0,1.8333333333333333
ST Finn,ST Finn,England,0,0,0,0,0,3,1.0,0,0,0,0.3333333333333333
AD Hales,AD Hales,England,0,0,0,0,0,0,0.0,0,0,0,0
AU Rashid,AU Rashid,England,0,0,0,0,0,0,0.0,0,0,0,0
JJ Roy,JJ Roy,England,0,0,0,0,0,0,0.0,0,0,0,0
JM Vince,JM Vince,England,0,0,0,0,0,0,0.0,0,0,0,0
DJ Willey,DJ Willey,England,0,0,0,0,0,4,17.0,1,0,0,4.25
MA Wood,MA Wood,England,0,0,0,0,0,5,25.0,1,1,3,5.0
WTS Porterfield,WTS Porterfield,Ireland,7,27,1,0,25.925925925925924,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,2,5,0,0,40.0,0,0.0,0,0,0,0
EC Joyce,EC Joyce,Ireland,23,42,2,0,54.761904761904766,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,10,8,2,0,125.0,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,5,19,1,0,26.31578947368421,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,3,8,0,0,37.5,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,0,0,0,0,0,0,0.0,0,0,0,0
GH Dockrell,GH Dockrell,Ireland,0,0,0,0,0,0,0.0,0,0,0,0
AR Cusack,AR Cusack,Ireland,0,0,0,0,0,0,0.0,0,0,0,0
JF Mooney,JF Mooney,Ireland,0,0,0,0,0,0,0.0,0,0,0,0
CA Young,CA Young,Ireland,0,0,0,0,0,0,0.0,0,0,0,0
