,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AN Cook,AN Cook,England,0,2,0,0,0.0,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,6,5,1,0,120.0,0,0.0,0,0,0,0
IR Bell,IR Bell,England,49,59,10,0,83.05084745762711,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,53,82,4,0,64.63414634146342,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,England,1,3,0,0,33.33333333333333,8,54.0,0,0,0,6.75
OA Shah,OA Shah,England,107,95,11,2,112.63157894736841,4,19.0,1,0,2,4.75
LJ Wright,LJ Wright,England,50,39,7,1,128.2051282051282,0,0.0,0,0,0,0
AD Mascarenhas,AD Mascarenhas,England,36,15,0,5,240.0,10,55.0,2,0,2,5.5
SCJ Broad,SCJ Broad,England,0,0,0,0,0,10,46.0,3,0,0,4.6
MS Panesar,MS Panesar,England,0,0,0,0,0,10,55.0,1,0,0,5.5
JM Anderson,JM Anderson,England,0,0,0,0,0,8,79.0,1,0,1,9.875
SC Ganguly,SC Ganguly,India,53,60,7,1,88.33333333333333,7,43.0,1,0,1,6.142857142857143
SR Tendulkar,SR Tendulkar,India,94,81,16,1,116.0493827160494,1,12.0,0,0,0,12.0
G Gambhir,G Gambhir,India,47,57,3,1,82.45614035087719,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,18,24,1,0,75.0,5,59.0,1,0,4,11.8
R Dravid,R Dravid,India,4,5,0,0,80.0,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,35,37,3,0,94.5945945945946,0,0.0,0,0,0,0
RV Uthappa,RV Uthappa,India,47,34,8,0,138.23529411764704,0,0.0,0,0,0,0
AB Agarkar,AB Agarkar,India,1,1,0,0,100.0,8,63.0,1,0,0,7.875
Z Khan,Z Khan,India,0,0,0,0,0,10,43.0,2,0,1,4.3
RR Powar,RR Powar,India,0,0,0,0,0,9,44.0,0,0,0,4.888888888888889
PP Chawla,PP Chawla,India,0,0,0,0,0,10,44.0,1,0,0,4.4
