,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
GP Meade,GP Meade,Italy,43,56,2,0,76.78571428571429,4,18.0,3,0,1,4.5
G Stewart,G Stewart,Italy,51,31,5,3,164.51612903225808,3,19.0,0,0,1,6.333333333333333
Manpreet Singh,Manpreet Singh,Italy,15,17,1,0,88.23529411764706,0,0.0,0,0,0,0
GK Berg,GK Berg,Italy,4,4,0,0,100.0,3,23.0,2,1,0,7.666666666666667
Amir Sharif,Amir Sharif,Italy,2,2,0,0,100.0,0,0.0,0,0,0,0
NL Smith,NL Smith,Italy,14,11,2,0,127.27272727272727,0,0.0,0,0,0,0
BBJL Perera,BBJL Perera,Italy,0,0,0,0,0,0,0.0,0,0,0,0
JW Dernbach,JW Dernbach,Italy,0,0,0,0,0,2,10.0,0,0,0,5.0
MGSM Fernando,MGSM Fernando,Italy,0,0,0,0,0,4,22.0,2,0,1,5.5
Jaspreet Singh,Jaspreet Singh,Italy,0,0,0,0,0,4,40.0,2,1,0,10.0
J Grassi,J Grassi,Italy,0,0,0,0,0,0,0.0,0,0,0,0
Lucky Ali,Lucky Ali,Denmark,18,16,2,0,112.5,4,20.0,1,0,2,5.0
Anique Uddin,Anique Uddin,Denmark,26,35,3,0,74.28571428571429,1,6.0,0,0,0,6.0
SA Ahmad,SA Ahmad,Denmark,3,5,0,0,60.0,4,21.0,2,0,1,5.25
S Thanikaithasan,S Thanikaithasan,Denmark,3,6,0,0,50.0,0,0.0,0,0,0,0
Zameer Khan,Zameer Khan,Denmark,7,8,0,0,87.5,0,0.0,0,0,0,0
Surya Anand,Surya Anand,Denmark,36,26,1,2,138.46153846153845,2,16.0,0,0,1,8.0
A Khan,A Khan,Denmark,16,15,0,1,106.66666666666667,2,17.0,0,0,1,8.5
Delawar Khan,Delawar Khan,Denmark,14,5,0,2,280.0,3,20.0,0,0,0,6.666666666666667
Musa Shaheen,Musa Shaheen,Denmark,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
Bilal Aftab,Bilal Aftab,Denmark,1,1,0,0,100.0,0,0.0,0,0,0,0
Bashir Shah,Bashir Shah,Denmark,0,0,0,0,0,4,35.0,1,0,0,8.75
