,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JI Rodrigues,JI Rodrigues,India,0,2,0,0,0.0,0,0.0,0,0,0,0
S Mandhana,S Mandhana,India,66,75,8,1,88.0,0,0.0,0,0,0,0
PG Raut,PG Raut,India,56,97,7,0,57.73195876288659,0,0.0,0,0,0,0
M Raj,M Raj,India,7,12,1,0,58.333333333333336,0,0.0,0,0,0,0
MR Meshram,MR Meshram,India,0,5,0,0,0.0,0,0.0,0,0,0,0
DB Sharma,DB Sharma,India,27,49,2,0,55.10204081632652,10,47.0,1,0,1,4.7
T Bhatia,T Bhatia,India,0,3,0,0,0.0,0,0.0,0,0,0,0
J Goswami,J Goswami,India,1,11,0,0,9.090909090909092,9,41.0,3,0,1,4.555555555555555
S Pandey,S Pandey,India,26,41,3,0,63.41463414634146,10,34.0,2,0,4,3.4
Poonam Yadav,Poonam Yadav,India,3,7,0,0,42.857142857142854,10,41.0,2,0,1,4.1
RS Gayakwad,RS Gayakwad,India,0,0,0,0,0,10,41.0,0,0,0,4.1
AE Jones,AE Jones,England,13,15,3,0,86.66666666666667,0,0.0,0,0,0,0
TT Beaumont,TT Beaumont,England,21,32,3,1,65.625,0,0.0,0,0,0,0
L Winfield,L Winfield,England,2,11,0,0,18.181818181818183,0,0.0,0,0,0,0
HC Knight,HC Knight,England,47,63,6,0,74.60317460317461,3,23.0,0,0,0,7.666666666666667
NR Sciver,NR Sciver,England,1,4,0,0,25.0,9,33.0,1,0,0,3.6666666666666665
SJ Taylor,SJ Taylor,England,2,12,0,0,16.666666666666664,0,0.0,0,0,0,0
DN Wyatt,DN Wyatt,England,56,82,5,0,68.29268292682927,3,15.0,0,0,1,5.0
GA Elwiss,GA Elwiss,England,33,53,3,0,62.264150943396224,10,29.0,1,0,1,2.9
KH Brunt,KH Brunt,England,18,20,1,0,90.0,10,28.0,5,0,3,2.8
A Shrubsole,A Shrubsole,England,4,1,1,0,400.0,10,44.0,1,0,4,4.4
A Hartley,A Hartley,England,0,0,0,0,0,5,26.0,0,0,0,5.2
