,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
EJ Villani,EJ Villani,Melbourne Stars,16,21,2,0,76.19047619047619,0,0.0,0,0,0,0
MM Lanning,MM Lanning,Melbourne Stars,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
A Sutherland,A Sutherland,Melbourne Stars,0,10,0,0,0.0,1,8.0,0,0,0,8.0
ME Bouchier,ME Bouchier,Melbourne Stars,0,6,0,0,0.0,0,0.0,0,0,0,0
KJ Garth,KJ Garth,Melbourne Stars,31,31,5,0,100.0,3,25.0,0,0,0,8.333333333333334
EA Osborne,EA Osborne,Melbourne Stars,5,16,0,0,31.25,1,10.0,0,0,0,10.0
LCN Smith,LCN Smith,Melbourne Stars,3,6,0,0,50.0,2,11.0,0,0,0,5.5
N Faltum,N Faltum,Melbourne Stars,0,1,0,0,0.0,0,0.0,0,0,0,0
T Flintoff,T Flintoff,Melbourne Stars,14,11,2,0,127.27272727272727,2,19.0,0,0,1,9.5
S Day,S Day,Melbourne Stars,10,9,1,0,111.11111111111111,1,12.0,0,0,1,12.0
R McKenna,R McKenna,Melbourne Stars,8,4,1,0,200.0,1,9.0,0,0,0,9.0
BL Mooney,BL Mooney,Perth Scorchers,57,38,10,0,150.0,0,0.0,0,0,0,0
SFM Devine,SFM Devine,Perth Scorchers,35,27,4,1,129.62962962962962,3,11.0,2,0,2,3.6666666666666665
AC Jayangani,AC Jayangani,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
C Piparo,C Piparo,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
M Carmichael,M Carmichael,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
H Graham,H Graham,Perth Scorchers,0,0,0,0,0,3,19.0,3,0,0,6.333333333333333
L Griffith,L Griffith,Perth Scorchers,0,0,0,0,0,2,11.0,0,0,1,5.5
M Kapp,M Kapp,Perth Scorchers,0,0,0,0,0,3,5.0,1,0,0,1.6666666666666667
A King,A King,Perth Scorchers,0,0,0,0,0,4,18.0,2,0,0,4.5
L Mills,L Mills,Perth Scorchers,0,0,0,0,0,3,18.0,1,0,0,6.0
T Peschel,T Peschel,Perth Scorchers,0,0,0,0,0,2,15.0,0,0,2,7.5
