,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Sehwag,V Sehwag,India,20,25,4,0,80.0,3,20.0,1,1,0,6.666666666666667
SR Tendulkar,SR Tendulkar,India,93,96,9,2,96.875,0,0.0,0,0,0,0
IK Pathan,IK Pathan,India,83,70,8,4,118.57142857142857,5,34.0,1,1,2,6.8
Yuvraj Singh,Yuvraj Singh,India,14,18,1,0,77.77777777777779,0,0.0,0,0,0,0
R Dravid,R Dravid,India,85,63,8,1,134.92063492063494,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,38,28,3,2,135.71428571428572,0,0.0,0,0,0,0
AB Agarkar,AB Agarkar,India,1,1,0,0,100.0,3,20.0,0,0,0,6.666666666666667
Jai Prakash Yadav,Jai Prakash Yadav,India,3,3,0,0,100.0,0,0.0,0,0,0,0
Harbhajan Singh,Harbhajan Singh,India,0,0,0,0,0,10,35.0,3,0,1,3.5
Y Venugopal Rao,Y Venugopal Rao,India,0,0,0,0,0,0,0.0,0,0,0,0
S Sreesanth,S Sreesanth,India,0,0,0,0,0,6,39.0,2,0,2,6.5
M Kartik,M Kartik,India,0,0,0,0,0,9,48.0,3,0,1,5.333333333333333
ST Jayasuriya,ST Jayasuriya,Sri Lanka,27,28,6,0,96.42857142857143,0,0.0,0,0,0,0
MS Atapattu,MS Atapattu,Sri Lanka,1,2,0,0,50.0,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,43,37,4,2,116.21621621621621,0,0.0,0,0,0,0
UDU Chandana,UDU Chandana,Sri Lanka,3,7,0,0,42.857142857142854,5,41.0,0,0,0,8.2
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,17,21,2,0,80.95238095238095,0,0.0,0,0,0,0
RP Arnold,RP Arnold,Sri Lanka,0,3,0,0,0.0,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,23,25,2,1,92.0,6,40.0,2,0,0,6.666666666666667
MF Maharoof,MF Maharoof,Sri Lanka,2,14,0,0,14.285714285714285,10,82.0,1,0,1,8.2
WPUJC Vaas,WPUJC Vaas,Sri Lanka,37,52,5,0,71.15384615384616,9,67.0,1,3,1,7.444444444444445
LHD Dilhara,LHD Dilhara,Sri Lanka,29,20,2,3,145.0,0,0.0,0,0,0,0
M Muralitharan,M Muralitharan,Sri Lanka,6,7,1,0,85.71428571428571,10,49.0,0,0,1,4.9
CRD Fernando,CRD Fernando,Sri Lanka,0,0,0,0,0,10,66.0,2,1,1,6.6
