,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JA Rudolph,JA Rudolph,Glamorgan,1,4,0,0,25.0,0,0.0,0,0,0,0
DL Lloyd,DL Lloyd,Glamorgan,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
CA Ingram,CA Ingram,Glamorgan,43,30,4,2,143.33333333333334,1,14.0,0,0,0,14.0
AHT Donald,AHT Donald,Glamorgan,55,27,8,2,203.70370370370372,0,0.0,0,0,0,0
CB Cooke,CB Cooke,Glamorgan,24,19,2,1,126.3157894736842,0,0.0,0,0,0,0
GG Wagg,GG Wagg,Glamorgan,2,5,0,0,40.0,2,18.0,0,0,0,9.0
CAJ Meschede,CAJ Meschede,Glamorgan,11,6,0,1,183.33333333333331,2,15.0,1,0,0,7.5
DW Steyn,DW Steyn,Glamorgan,0,0,0,0,0,4,22.0,3,0,1,5.5
MG Hogan,MG Hogan,Glamorgan,0,0,0,0,0,4,28.0,4,0,1,7.0
T van der Gugten,T van der Gugten,Glamorgan,0,0,0,0,0,2,18.0,0,0,0,9.0
DA Cosker,DA Cosker,Glamorgan,0,0,0,0,0,4,24.0,2,0,0,6.0
JM Vince,JM Vince,Hampshire,27,22,4,0,122.72727272727273,0,0.0,0,0,0,0
MA Carberry,MA Carberry,Hampshire,10,7,2,0,142.85714285714286,0,0.0,0,0,0,0
JHK Adams,JHK Adams,Hampshire,7,8,1,0,87.5,0,0.0,0,0,0,0
AJA Wheater,AJA Wheater,Hampshire,39,26,6,0,150.0,0,0.0,0,0,0,0
SM Ervine,SM Ervine,Hampshire,1,2,0,0,50.0,0,0.0,0,0,0,0
LA Dawson,LA Dawson,Hampshire,14,16,0,0,87.5,4,15.0,2,0,0,3.75
Shahid Afridi,Shahid Afridi,Hampshire,32,20,3,2,160.0,4,21.0,1,0,0,5.25
GK Berg,GK Berg,Hampshire,1,2,0,0,50.0,3,35.0,1,0,0,11.666666666666666
DJG Sammy,DJG Sammy,Hampshire,2,5,0,0,40.0,1,18.0,0,0,0,18.0
GM Andrew,GM Andrew,Hampshire,4,2,1,0,200.0,2,16.0,1,0,0,8.0
TL Best,TL Best,Hampshire,0,1,0,0,0.0,2,33.0,0,0,0,16.5
