,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MH Wessels,MH Wessels,Khulna Titans,20,16,3,0,125.0,0,0.0,0,0,0,0
Taibur Rahman,Taibur Rahman,Khulna Titans,1,2,0,0,50.0,0,0.0,0,0,0,0
Alok Kapali,Alok Kapali,Khulna Titans,3,6,0,0,50.0,0,0.0,0,0,0,0
Shuvagata Hom,Shuvagata Hom,Khulna Titans,2,5,0,0,40.0,1,7.0,1,0,0,7.0
Mahmudullah,Mahmudullah,Khulna Titans,42,39,4,1,107.6923076923077,3,24.0,0,0,2,8.0
Ariful Haque,Ariful Haque,Khulna Titans,18,20,1,0,90.0,0,0.0,0,0,0,0
N Pooran,N Pooran,Khulna Titans,18,17,1,1,105.88235294117648,0,0.0,0,0,0,0
KK Cooper,KK Cooper,Khulna Titans,15,14,2,0,107.14285714285714,4,18.0,3,0,0,4.5
Mosharraf Hossain,Mosharraf Hossain,Khulna Titans,1,2,0,0,50.0,4,25.0,1,0,0,6.25
Junaid Khan,Junaid Khan,Khulna Titans,0,0,0,0,0,3,31.0,0,0,0,10.333333333333334
Shafiul Islam,Shafiul Islam,Khulna Titans,0,0,0,0,0,4,29.0,0,1,0,7.25
Tamim Iqbal,Tamim Iqbal,Chittagong Vikings,66,59,8,1,111.86440677966101,0,0.0,0,0,0,0
CH Gayle,CH Gayle,Chittagong Vikings,19,11,3,1,172.72727272727272,0,0.0,0,0,0,0
Anamul Haque,Anamul Haque,Chittagong Vikings,3,5,0,0,60.0,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Chittagong Vikings,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
Zakir Hasan,Zakir Hasan,Chittagong Vikings,3,9,0,0,33.33333333333333,0,0.0,0,0,0,0
Jahurul Islam,Jahurul Islam,Chittagong Vikings,22,18,2,1,122.22222222222223,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Chittagong Vikings,17,8,2,1,212.5,4,26.0,1,0,0,6.5
Subashis Roy,Subashis Roy,Chittagong Vikings,0,0,0,0,0,4,32.0,1,1,1,8.0
Saqlain Sajib,Saqlain Sajib,Chittagong Vikings,0,0,0,0,0,4,23.0,1,0,1,5.75
Imran Khan (1),Imran Khan (1),Chittagong Vikings,0,0,0,0,0,4,16.0,3,0,0,4.0
Taskin Ahmed,Taskin Ahmed,Chittagong Vikings,0,0,0,0,0,4,28.0,2,0,2,7.0
