,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SD Robson,SD Robson,Middlesex,75,221,5,0,33.93665158371041,0,0.0,0,0,0,0
NRT Gubbins,NRT Gubbins,Middlesex,48,83,6,0,57.831325301204814,0,0.0,0,0,0,0
NRD Compton,NRD Compton,Middlesex,34,114,4,0,29.82456140350877,0,0.0,0,0,0,0
DJ Malan,DJ Malan,Middlesex,74,146,13,0,50.68493150684932,0,0.0,0,0,0,0
SS Eskinazi,SS Eskinazi,Middlesex,102,198,12,0,51.515151515151516,0,0.0,0,0,0,0
JA Simpson,JA Simpson,Middlesex,42,66,5,1,63.63636363636363,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,Middlesex,34,69,4,0,49.275362318840585,3,6.0,0,0,0,2.0
OP Rayner,OP Rayner,Middlesex,13,38,1,0,34.21052631578947,44,91.0,8,0,0,2.0681818181818183
TS Roland-Jones,TS Roland-Jones,Middlesex,33,79,3,1,41.77215189873418,24,49.0,2,1,0,2.0416666666666665
HW Podmore,HW Podmore,Middlesex,21,37,3,0,56.75675675675676,17,41.0,1,0,0,2.411764705882353
RH Patel,RH Patel,Middlesex,4,19,0,0,21.052631578947366,37,94.0,3,0,0,2.5405405405405403
V Chopra,V Chopra,Warwickshire,23,61,4,0,37.704918032786885,0,0.0,0,0,0,0
IJ Westwood,IJ Westwood,Warwickshire,109,255,12,0,42.745098039215684,0,0.0,0,0,0,0
IJL Trott,IJL Trott,Warwickshire,12,49,1,0,24.489795918367346,7,22.0,0,0,0,3.142857142857143
IR Bell,IR Bell,Warwickshire,44,207,3,0,21.256038647342994,0,0.0,0,0,0,0
SR Hain,SR Hain,Warwickshire,21,38,3,0,55.26315789473685,0,0.0,0,0,0,0
AJ Mellor,AJ Mellor,Warwickshire,18,45,1,0,40.0,0,0.0,0,0,0,0
R Clarke,R Clarke,Warwickshire,0,6,0,0,0.0,25,53.0,0,0,0,2.12
KHD Barker,KHD Barker,Warwickshire,22,34,2,0,64.70588235294117,29,43.0,1,3,0,1.4827586206896552
JS Patel,JS Patel,Warwickshire,0,1,0,0,0.0,47,166.0,4,0,0,3.5319148936170213
CJC Wright,CJC Wright,Warwickshire,30,55,6,0,54.54545454545454,30,77.0,4,2,0,2.566666666666667
JE Poysden,JE Poysden,Warwickshire,0,3,0,0,0.0,39,133.0,8,2,0,3.41025641025641
