,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S Mandhana,S Mandhana,India,20,16,1,1,125.0,0,0.0,0,0,0,0
Shafali Verma,Shafali Verma,India,48,39,8,1,123.07692307692308,0,0.0,0,0,0,0
H Kaur,H Kaur,India,31,25,2,2,124.0,0,0.0,0,0,0,0
DB Sharma,DB Sharma,India,24,28,1,0,85.71428571428571,4,18.0,3,0,2,4.5
RM Ghosh,RM Ghosh,India,8,9,0,1,88.88888888888889,0,0.0,0,0,0,0
Sneh Rana,Sneh Rana,India,8,5,1,0,160.0,4,21.0,1,0,0,5.25
H Deol,H Deol,India,0,0,0,0,0,1,10.0,0,1,0,10.0
A Reddy,A Reddy,India,0,0,0,0,0,3,30.0,1,1,1,10.0
S Pandey,S Pandey,India,0,0,0,0,0,2,22.0,1,0,2,11.0
RP Yadav,RP Yadav,India,0,0,0,0,0,2,17.0,0,1,0,8.5
Poonam Yadav,Poonam Yadav,India,0,0,0,0,0,4,17.0,2,0,1,4.25
TT Beaumont,TT Beaumont,England,59,51,7,0,115.68627450980394,0,0.0,0,0,0,0
DN Wyatt,DN Wyatt,England,3,5,0,0,60.0,0,0.0,0,0,0,0
NR Sciver,NR Sciver,England,1,1,0,0,100.0,4,20.0,1,0,0,5.0
HC Knight,HC Knight,England,30,28,4,0,107.14285714285714,0,0.0,0,0,0,0
AE Jones,AE Jones,England,11,12,0,1,91.66666666666666,0,0.0,0,0,0,0
SIR Dunkley,SIR Dunkley,England,4,4,0,0,100.0,0,0.0,0,0,0,0
KH Brunt,KH Brunt,England,5,9,0,0,55.55555555555556,3,34.0,0,0,0,11.333333333333334
S Ecclestone,S Ecclestone,England,5,10,0,0,50.0,4,22.0,0,0,1,5.5
MK Villiers,MK Villiers,England,2,3,0,0,66.66666666666666,2,9.0,1,0,0,4.5
S Glenn,S Glenn,England,1,2,0,0,50.0,3,32.0,1,0,0,10.666666666666666
FR Davies,FR Davies,England,0,0,0,0,0,4,31.0,1,0,3,7.75
