,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MN van Wyk,MN van Wyk,Dolphins,53,43,5,1,123.25581395348837,0,0.0,0,0,0,0
CS Delport,CS Delport,Dolphins,1,3,0,0,33.33333333333333,4,26.0,3,0,0,6.5
KP Pietersen,KP Pietersen,Dolphins,68,44,6,4,154.54545454545453,0,0.0,0,0,0,0
DA Miller,DA Miller,Dolphins,46,25,2,3,184.0,0,0.0,0,0,0,0
K Zondo,K Zondo,Dolphins,2,5,0,0,40.0,0,0.0,0,0,0,0
C Chetty,C Chetty,Dolphins,1,2,0,0,50.0,0,0.0,0,0,0,0
AL Phehlukwayo,AL Phehlukwayo,Dolphins,0,0,0,0,0,3,23.0,2,0,0,7.666666666666667
KA Maharaj,KA Maharaj,Dolphins,0,0,0,0,0,4,15.0,1,0,0,3.75
KJ Abbott,KJ Abbott,Dolphins,0,0,0,0,0,4,32.0,0,0,0,8.0
P Subrayen,P Subrayen,Dolphins,0,0,0,0,0,4,29.0,4,0,0,7.25
A Myoli,A Myoli,Dolphins,0,0,0,0,0,1,12.0,0,0,1,12.0
JT Smuts,JT Smuts,Warriors,30,19,5,1,157.89473684210526,4,31.0,0,0,0,7.75
CN Ackermann,CN Ackermann,Warriors,26,22,3,1,118.18181818181819,2,11.0,1,0,0,5.5
CA Ingram,CA Ingram,Warriors,5,7,1,0,71.42857142857143,1,15.0,0,0,0,15.0
MY Vallie,MY Vallie,Warriors,23,16,0,1,143.75,1,13.0,0,0,0,13.0
C Jonker,C Jonker,Warriors,10,8,1,0,125.0,0,0.0,0,0,0,0
C Fortuin,C Fortuin,Warriors,1,4,0,0,25.0,0,0.0,0,0,0,0
MJ Nqolo,MJ Nqolo,Warriors,1,2,0,0,50.0,0,0.0,0,0,0,0
ACR Birch,ACR Birch,Warriors,4,9,0,0,44.44444444444444,4,37.0,1,0,2,9.25
A Gqamane,A Gqamane,Warriors,4,3,1,0,133.33333333333331,2,25.0,0,0,1,12.5
SSB Magala,SSB Magala,Warriors,24,21,2,1,114.28571428571428,4,29.0,2,1,0,7.25
BD Walters,BD Walters,Warriors,8,7,1,0,114.28571428571428,2,16.0,0,0,1,8.0
