,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Shafiq Sharif,Shafiq Sharif,Malaysia,24,26,5,0,92.3076923076923,0,0.0,0,0,0,0
Virandeep Singh,Virandeep Singh,Malaysia,73,115,7,0,63.47826086956522,0,0.0,0,0,0,0
Ahmed Faiz Mohammad Noor,Ahmed Faiz Mohammad Noor,Malaysia,23,31,2,0,74.19354838709677,0,0.0,0,0,0,0
M Syahadat Ramli,M Syahadat Ramli,Malaysia,1,10,0,0,10.0,4,20.0,0,0,2,5.0
Suharril Fetri,Suharril Fetri,Malaysia,2,10,0,0,20.0,8,43.0,3,0,1,5.375
Syed Aziz,Syed Aziz,Malaysia,6,18,0,0,33.33333333333333,0,0.0,0,0,0,0
Aminuddin Ramly,Aminuddin Ramly,Malaysia,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
Nazril Rahman,Nazril Rahman,Malaysia,31,41,3,0,75.60975609756098,4,23.0,1,0,0,5.75
D Mogan,D Mogan,Malaysia,8,10,1,0,80.0,9,34.0,2,0,4,3.7777777777777777
Anwar Rahman,Anwar Rahman,Malaysia,8,19,0,0,42.10526315789473,10,33.0,0,0,2,3.3
Pavandeep Singh,Pavandeep Singh,Malaysia,2,4,0,0,50.0,10,50.0,0,0,2,5.0
R Rohan,R Rohan,Singapore,0,1,0,0,0.0,8,31.0,2,0,1,3.875
S Chandramohan,S Chandramohan,Singapore,15,30,3,0,50.0,0,0.0,0,0,0,0
NMS Param,NMS Param,Singapore,66,119,7,0,55.46218487394958,0,0.0,0,0,0,0
TH David,TH David,Singapore,95,81,11,1,117.28395061728396,0,0.0,0,0,0,0
Manpreet Singh,Manpreet Singh,Singapore,2,4,0,0,50.0,0,0.0,0,0,0,0
R Gaznavi,R Gaznavi,Singapore,0,1,0,0,0.0,0,0.0,0,0,0,0
U Aryaman Sunil,U Aryaman Sunil,Singapore,0,7,0,0,0.0,6,20.0,2,0,2,3.3333333333333335
Sidhant Singh,Sidhant Singh,Singapore,14,28,2,0,50.0,7,28.0,0,0,5,4.0
Amjad Mahboob,Amjad Mahboob,Singapore,0,0,0,0,0,8,44.0,0,0,5,5.5
A Krishna,A Krishna,Singapore,0,0,0,0,0,10,41.0,3,0,1,4.1
V Baskaran,V Baskaran,Singapore,0,0,0,0,0,10,32.0,3,0,0,3.2
