,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Mohammad Rizwan,Mohammad Rizwan,Pakistan,16,18,3,0,88.88888888888889,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Pakistan,21,23,3,0,91.30434782608695,0,0.0,0,0,0,0
Shan Masood,Shan Masood,Pakistan,14,12,2,0,116.66666666666667,0,0.0,0,0,0,0
Shadab Khan,Shadab Khan,Pakistan,8,7,1,0,114.28571428571428,4,26.0,1,0,0,6.5
Iftikhar Ahmed,Iftikhar Ahmed,Pakistan,27,27,3,0,100.0,1,14.0,0,0,1,14.0
Haider Ali,Haider Ali,Pakistan,8,11,0,0,72.72727272727273,0,0.0,0,0,0,0
Asif Ali,Asif Ali,Pakistan,25,20,3,0,125.0,0,0.0,0,0,0,0
Mohammad Nawaz (3),Mohammad Nawaz (3),Pakistan,0,1,0,0,0.0,4,28.0,0,0,0,7.0
Mohammad Wasim,Mohammad Wasim,Pakistan,1,2,0,0,50.0,2,19.0,0,0,1,9.5
Shahnawaz Dhani,Shahnawaz Dhani,Pakistan,0,0,0,0,0,2,21.0,0,0,1,10.5
Naseem Shah,Naseem Shah,Pakistan,0,0,0,0,0,3,18.0,0,0,1,6.0
FH Allen,FH Allen,New Zealand,62,43,1,6,144.1860465116279,0,0.0,0,0,0,0
DP Conway,DP Conway,New Zealand,49,46,5,0,106.5217391304348,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,9,9,0,0,100.0,0,0.0,0,0,0,0
GD Phillips,GD Phillips,New Zealand,0,0,0,0,0,1,11.0,0,0,0,11.0
MS Chapman,MS Chapman,New Zealand,0,0,0,0,0,0,0.0,0,0,0,0
JDS Neesham,JDS Neesham,New Zealand,0,0,0,0,0,0,0.0,0,0,0,0
MG Bracewell,MG Bracewell,New Zealand,0,0,0,0,0,4,11.0,2,0,2,2.75
MJ Santner,MJ Santner,New Zealand,0,0,0,0,0,4,27.0,2,0,2,6.75
IS Sodhi,IS Sodhi,New Zealand,0,0,0,0,0,4,23.0,1,0,1,5.75
TG Southee,TG Southee,New Zealand,0,0,0,0,0,4,31.0,2,0,2,7.75
BM Tickner,BM Tickner,New Zealand,0,0,0,0,0,3,27.0,0,0,2,9.0
