,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AN Cook,AN Cook,England,217,483,28,0,44.927536231884055,0,0.0,0,0,0,0
NRD Compton,NRD Compton,England,46,181,2,0,25.41436464088398,0,0.0,0,0,0,0
JM Anderson,JM Anderson,England,2,7,0,0,28.57142857142857,29,85.0,1,0,0,2.9310344827586206
IJL Trott,IJL Trott,England,17,47,2,0,36.17021276595745,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,19,45,2,0,42.22222222222222,8,25.0,1,0,0,3.125
IR Bell,IR Bell,England,22,60,3,0,36.666666666666664,0,0.0,0,0,0,0
SR Patel,SR Patel,England,10,50,0,0,20.0,37,120.0,1,0,0,3.2432432432432434
MJ Prior,MJ Prior,England,139,325,18,0,42.769230769230774,0,0.0,0,0,0,0
TT Bresnan,TT Bresnan,England,39,108,3,0,36.11111111111111,19,73.0,0,0,0,3.8421052631578947
SCJ Broad,SCJ Broad,England,28,34,2,1,82.35294117647058,24,97.0,0,1,0,4.041666666666667
GP Swann,GP Swann,England,20,33,2,1,60.60606060606061,59,190.0,6,0,0,3.2203389830508473
G Gambhir,G Gambhir,India,45,111,4,0,40.54054054054054,0,0.0,0,0,0,0
V Sehwag,V Sehwag,India,142,138,16,2,102.89855072463767,1,1.0,0,0,0,1.0
CA Pujara,CA Pujara,India,247,440,29,0,56.13636363636364,0,0.0,0,0,0,0
SR Tendulkar,SR Tendulkar,India,13,18,2,0,72.22222222222221,1,8.0,0,0,0,8.0
V Kohli,V Kohli,India,33,88,6,0,37.5,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,74,151,6,2,49.00662251655629,7,29.0,0,0,0,4.142857142857143
MS Dhoni,MS Dhoni,India,5,37,0,0,13.513513513513514,0,0.0,0,0,0,0
R Ashwin,R Ashwin,India,23,52,2,0,44.230769230769226,69,191.0,4,0,0,2.7681159420289854
Z Khan,Z Khan,India,7,10,1,0,70.0,42,82.0,3,0,0,1.9523809523809523
PP Ojha,PP Ojha,India,0,9,0,0,0.0,77,165.0,9,0,0,2.142857142857143
UT Yadav,UT Yadav,India,0,0,0,0,0,30,84.0,4,0,1,2.8
