,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RJ Burns,RJ Burns,Surrey,66,142,11,0,46.478873239436616,0,0.0,0,0,0,0
A Harinath,A Harinath,Surrey,48,83,8,1,57.831325301204814,0,0.0,0,0,0,0
SG Borthwick,SG Borthwick,Surrey,83,106,13,1,78.30188679245283,2,10.0,0,0,0,5.0
RS Patel,RS Patel,Surrey,48,102,4,0,47.05882352941176,8,12.0,6,0,0,1.5
TB de Bruyn,TB de Bruyn,Surrey,0,3,0,0,0.0,0,0.0,0,0,0,0
OJ Pope,OJ Pope,Surrey,117,134,19,0,87.31343283582089,0,0.0,0,0,0,0
WG Jacks,WG Jacks,Surrey,15,59,1,0,25.423728813559322,0,0.0,0,0,0,0
R Clarke,R Clarke,Surrey,42,62,6,1,67.74193548387096,26,82.0,6,0,0,3.1538461538461537
M Morkel,M Morkel,Surrey,20,22,4,0,90.9090909090909,27,75.0,4,4,0,2.7777777777777777
JW Dernbach,JW Dernbach,Surrey,0,5,0,0,0.0,30,84.0,4,1,0,2.8
A Virdi,A Virdi,Surrey,0,5,0,0,0.0,28,106.0,0,3,1,3.7857142857142856
MTC Waller,MTC Waller,Somerset,0,3,0,0,0.0,0,0.0,0,0,0,0
MT Renshaw,MT Renshaw,Somerset,41,94,7,0,43.61702127659575,0,0.0,0,0,0,0
EJ Byrom,EJ Byrom,Somerset,71,176,11,0,40.340909090909086,0,0.0,0,0,0,0
GA Bartlett,GA Bartlett,Somerset,7,21,0,0,33.33333333333333,0,0.0,0,0,0,0
JC Hildreth,JC Hildreth,Somerset,91,136,13,1,66.91176470588235,0,0.0,0,0,0,0
TB Abell,TB Abell,Somerset,31,63,6,0,49.2063492063492,22,99.0,2,0,0,4.5
SM Davies,SM Davies,Somerset,42,67,9,0,62.68656716417911,0,0.0,0,0,0,0
L Gregory,L Gregory,Somerset,36,73,8,0,49.31506849315068,25,86.0,2,1,1,3.44
DM Bess,DM Bess,Somerset,12,39,2,0,30.76923076923077,16,50.0,1,0,0,3.125
JH Davey,JH Davey,Somerset,21,46,3,0,45.65217391304348,27,105.0,1,0,0,3.888888888888889
TD Groenewald,TD Groenewald,Somerset,0,3,0,0,0.0,26,85.0,4,0,0,3.269230769230769
MJ Leach,MJ Leach,Somerset,0,14,0,0,0.0,4,19.0,0,1,0,4.75
