,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ME Trescothick,ME Trescothick,England,0,1,0,0,0.0,0,0.0,0,0,0,0
AJ Strauss,AJ Strauss,England,50,46,8,0,108.69565217391303,0,0.0,0,0,0,0
IR Bell,IR Bell,England,42,66,3,0,63.63636363636363,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,20,22,3,0,90.9090909090909,4,23.0,0,0,0,5.75
PD Collingwood,PD Collingwood,England,61,62,5,0,98.38709677419355,3,20.0,0,0,1,6.666666666666667
JWM Dalrymple,JWM Dalrymple,England,62,78,5,0,79.48717948717949,10,44.0,1,0,1,4.4
R Clarke,R Clarke,England,0,1,0,0,0.0,4,27.0,0,1,3,6.75
CMW Read,CMW Read,England,21,20,2,0,105.0,0,0.0,0,0,0,0
SI Mahmood,SI Mahmood,England,0,0,0,0,0,9,66.0,1,5,4,7.333333333333333
J Lewis,J Lewis,England,7,4,1,0,175.0,9,32.0,2,0,0,3.5555555555555554
SCJ Broad,SCJ Broad,England,0,1,0,0,0.0,10,57.0,4,1,1,5.7
Shoaib Malik,Shoaib Malik,Pakistan,1,4,0,0,25.0,4,19.0,0,0,1,4.75
Mohammad Hafeez,Mohammad Hafeez,Pakistan,20,19,2,1,105.26315789473684,3,14.0,0,0,0,4.666666666666667
Younis Khan,Younis Khan,Pakistan,101,109,13,1,92.66055045871559,0,0.0,0,0,0,0
Mohammad Yousuf,Mohammad Yousuf,Pakistan,60,103,5,0,58.252427184466015,0,0.0,0,0,0,0
Inzamam-ul-Haq,Inzamam-ul-Haq,Pakistan,44,33,3,2,133.33333333333331,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Pakistan,0,3,0,0,0.0,6,26.0,0,0,0,4.333333333333333
Abdul Razzaq,Abdul Razzaq,Pakistan,16,19,1,0,84.21052631578947,8,44.0,2,1,0,5.5
Kamran Akmal,Kamran Akmal,Pakistan,0,1,0,0,0.0,0,0.0,0,0,0,0
Naved-ul-Hasan,Naved-ul-Hasan,Pakistan,7,8,1,0,87.5,10,57.0,4,0,2,5.7
Shoaib Akhtar,Shoaib Akhtar,Pakistan,2,2,0,0,100.0,10,59.0,3,0,1,5.9
Mohammad Asif,Mohammad Asif,Pakistan,0,0,0,0,0,9,51.0,0,0,2,5.666666666666667
