,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NLJ Browne,NLJ Browne,Essex,22,29,1,0,75.86206896551724,0,0.0,0,0,0,0
JD Ryder,JD Ryder,Essex,47,30,10,0,156.66666666666666,0,0.0,0,0,0,0
T Westley,T Westley,Essex,8,10,0,0,80.0,0,0.0,0,0,0,0
Ashar Zaidi,Ashar Zaidi,Essex,6,2,0,1,300.0,1,4.0,0,0,0,4.0
RS Bopara,RS Bopara,Essex,10,15,0,0,66.66666666666666,4,35.0,1,0,0,8.75
RN ten Doeschate,RN ten Doeschate,Essex,7,11,0,0,63.63636363636363,4,19.0,3,0,0,4.75
JS Foster,JS Foster,Essex,4,5,0,0,80.0,0,0.0,0,0,0,0
DW Lawrence,DW Lawrence,Essex,7,4,1,0,175.0,1,7.0,0,0,0,7.0
GR Napier,GR Napier,Essex,0,2,0,0,0.0,4,20.0,2,0,1,5.0
PI Walter,PI Walter,Essex,8,4,0,1,200.0,3,43.0,1,0,0,14.333333333333334
DD Masters,DD Masters,Essex,0,1,0,0,0.0,3,31.0,0,0,0,10.333333333333334
MH Wessels,MH Wessels,Nottinghamshire,36,29,5,0,124.13793103448276,0,0.0,0,0,0,0
MJ Lumb,MJ Lumb,Nottinghamshire,11,8,2,0,137.5,0,0.0,0,0,0,0
GP Smith,GP Smith,Nottinghamshire,50,33,7,1,151.5151515151515,0,0.0,0,0,0,0
DT Christian,DT Christian,Nottinghamshire,21,20,3,0,105.0,0,0.0,0,0,0,0
SR Patel,SR Patel,Nottinghamshire,23,17,2,0,135.29411764705884,4,20.0,4,0,0,5.0
SJ Mullaney,SJ Mullaney,Nottinghamshire,5,5,1,0,100.0,4,16.0,3,0,0,4.0
CMW Read,CMW Read,Nottinghamshire,12,6,2,0,200.0,0,0.0,0,0,0,0
L Wood,L Wood,Nottinghamshire,0,2,0,0,0.0,2,22.0,0,0,0,11.0
JT Ball,JT Ball,Nottinghamshire,0,0,0,0,0,2,15.0,0,0,0,7.5
Imran Tahir,Imran Tahir,Nottinghamshire,0,0,0,0,0,4,24.0,1,0,1,6.0
HF Gurney,HF Gurney,Nottinghamshire,0,0,0,0,0,3,25.0,2,1,0,8.333333333333334
