,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KD Clarke,KD Clarke,Northern Districts,26,23,4,0,113.04347826086956,0,0.0,0,0,0,0
TL Seifert,TL Seifert,Northern Districts,74,58,5,3,127.58620689655173,0,0.0,0,0,0,0
DG Brownlie,DG Brownlie,Northern Districts,2,4,0,0,50.0,0,0.0,0,0,0,0
HR Cooper,HR Cooper,Northern Districts,3,5,0,0,60.0,0,0.0,0,0,0,0
AP Devcich,AP Devcich,Northern Districts,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
BR Hampton,BR Hampton,Northern Districts,8,7,1,0,114.28571428571428,3,16.0,1,0,1,5.333333333333333
SC Kuggeleijn,SC Kuggeleijn,Northern Districts,14,10,0,1,140.0,4,45.0,2,0,2,11.25
FL Walker,FL Walker,Northern Districts,3,4,0,0,75.0,2,15.0,0,0,0,7.5
ZN Gibson,ZN Gibson,Northern Districts,3,4,0,0,75.0,4,17.0,4,0,0,4.25
JG Walker,JG Walker,Northern Districts,0,0,0,0,0,3,20.0,0,0,0,6.666666666666667
MJ Fisher,MJ Fisher,Northern Districts,0,0,0,0,0,4,35.0,1,1,4,8.75
HD Rutherford,HD Rutherford,Otago,49,28,6,2,175.0,0,0.0,0,0,0,0
NT Broom,NT Broom,Otago,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
LC Johnson,LC Johnson,Otago,17,16,3,0,106.25,0,0.0,0,0,0,0
NF Kelly,NF Kelly,Otago,13,18,1,0,72.22222222222221,0,0.0,0,0,0,0
AK Kitchen,AK Kitchen,Otago,3,5,0,0,60.0,4,29.0,1,0,0,7.25
M Renwick,M Renwick,Otago,14,14,1,0,100.0,0,0.0,0,0,0,0
MJG Rippon,MJG Rippon,Otago,6,6,1,0,100.0,4,19.0,2,0,0,4.75
DN Phillips,DN Phillips,Otago,10,11,1,0,90.9090909090909,0,0.0,0,0,0,0
JA Duffy,JA Duffy,Otago,0,3,0,0,0.0,4,35.0,0,0,4,8.75
MJ McClenaghan,MJ McClenaghan,Otago,14,13,1,0,107.6923076923077,4,29.0,1,0,1,7.25
MB Bacon,MB Bacon,Otago,0,0,0,0,0,4,35.0,3,0,3,8.75
