,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Sherul Mehta,Sherul Mehta,Belgium,6,17,0,0,35.294117647058826,0,0.0,0,0,0,0
Hadisullah Tarakhel,Hadisullah Tarakhel,Belgium,78,41,7,6,190.2439024390244,0,0.0,0,0,0,0
Wahidullah Usmani,Wahidullah Usmani,Belgium,7,12,1,0,58.333333333333336,0,0.0,0,0,0,0
Sheraz Sheikh,Sheraz Sheikh,Belgium,2,9,0,0,22.22222222222222,1,2.0,1,0,0,2.0
Saber Zakhil,Saber Zakhil,Belgium,64,34,1,7,188.23529411764704,4,28.0,3,0,1,7.0
Mamoon Latif,Mamoon Latif,Belgium,0,2,0,0,0.0,0,0.0,0,0,0,0
Saqlain Ali,Saqlain Ali,Belgium,2,5,0,0,40.0,0,0.0,0,0,0,0
Khalid Ahmadi,Khalid Ahmadi,Belgium,1,1,0,0,100.0,4,21.0,2,0,4,5.25
Ashiqullah Said,Ashiqullah Said,Belgium,0,0,0,0,0,3,25.0,0,0,1,8.333333333333334
B Niaz,B Niaz,Belgium,0,0,0,0,0,3,20.0,2,0,0,6.666666666666667
NSK Mehta,NSK Mehta,Belgium,0,0,0,0,0,4,34.0,2,0,1,8.5
G Chaturvedi,G Chaturvedi,Malta,25,29,3,0,86.20689655172413,0,0.0,0,0,0,0
HS Gericke,HS Gericke,Malta,55,33,5,2,166.66666666666669,0,0.0,0,0,0,0
SSM Stanislaus,SSM Stanislaus,Malta,9,10,1,0,90.0,0,0.0,0,0,0,0
VP Thamotharam,VP Thamotharam,Malta,2,4,0,0,50.0,4,38.0,1,0,0,9.5
B Arora,B Arora,Malta,13,14,2,0,92.85714285714286,1,17.0,0,0,0,17.0
Bilal Muhammad,Bilal Muhammad,Malta,6,7,0,0,85.71428571428571,4,31.0,1,0,6,7.75
N Khanna,N Khanna,Malta,1,2,0,0,50.0,0,0.0,0,0,0,0
Washeem Abbas,Washeem Abbas,Malta,9,8,0,1,112.5,4,23.0,2,0,0,5.75
Haroon Mughal,Haroon Mughal,Malta,1,2,0,0,50.0,0,0.0,0,0,0,0
Amar Sharma,Amar Sharma,Malta,2,2,0,0,100.0,4,26.0,1,0,1,6.5
A Bishnoi,A Bishnoi,Malta,0,1,0,0,0.0,3,36.0,1,0,3,12.0
