,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Virandeep Singh,Virandeep Singh,Malaysia,17,23,2,0,73.91304347826086,0,0.0,0,0,0,0
Anwar Arudin,Anwar Arudin,Malaysia,8,6,0,1,133.33333333333331,0,0.0,0,0,0,0
Syed Aziz,Syed Aziz,Malaysia,34,28,4,1,121.42857142857142,3,33.0,2,0,1,11.0
Shafiq Sharif,Shafiq Sharif,Malaysia,38,27,6,0,140.74074074074073,0,0.0,0,0,0,0
Ahmed Faiz Mohammad Noor,Ahmed Faiz Mohammad Noor,Malaysia,15,13,0,1,115.38461538461537,0,0.0,0,0,0,0
Aminuddin Ramly,Aminuddin Ramly,Malaysia,33,12,1,4,275.0,0,0.0,0,0,0,0
M Syahadat Ramli,M Syahadat Ramli,Malaysia,8,5,1,0,160.0,4,33.0,3,0,1,8.25
S Muniandy,S Muniandy,Malaysia,0,1,0,0,0.0,2,14.0,0,0,1,7.0
Fitri Sham,Fitri Sham,Malaysia,1,2,0,0,50.0,3,14.0,2,0,0,4.666666666666667
Anwar Rahman,Anwar Rahman,Malaysia,1,2,0,0,50.0,2,7.0,1,0,0,3.5
Pavandeep Singh,Pavandeep Singh,Malaysia,1,1,0,0,100.0,4,19.0,2,0,2,4.75
R Sandaruwan,R Sandaruwan,Kuwait,0,3,0,0,0.0,0,0.0,0,0,0,0
S Varathappan,S Varathappan,Kuwait,9,10,2,0,90.0,0,0.0,0,0,0,0
Adnan Idrees,Adnan Idrees,Kuwait,12,5,3,0,240.0,2,24.0,0,0,1,12.0
Muhammad Kashif,Muhammad Kashif,Kuwait,51,46,3,2,110.86956521739131,4,24.0,1,0,0,6.0
Usman Waheed,Usman Waheed,Kuwait,16,19,1,0,84.21052631578947,0,0.0,0,0,0,0
Shiraz Khan,Shiraz Khan,Kuwait,5,8,0,0,62.5,3,22.0,2,0,0,7.333333333333333
Bilal Tahir,Bilal Tahir,Kuwait,7,7,0,0,100.0,0,0.0,0,0,0,0
MNM Aslam,MNM Aslam,Kuwait,6,3,1,0,200.0,2,17.0,1,0,0,8.5
Mohammad Ahsan,Mohammad Ahsan,Kuwait,8,5,0,1,160.0,3,31.0,4,0,0,10.333333333333334
Ilyas Ahmed,Ilyas Ahmed,Kuwait,1,2,0,0,50.0,4,23.0,2,0,0,5.75
Nawaf Ahmed,Nawaf Ahmed,Kuwait,0,0,0,0,0,2,16.0,0,0,0,8.0
