match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.1,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.2,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.3,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.4,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.5,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,0.6,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,1,,,1,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.1,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.2,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.3,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.4,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.5,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,1,1,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.6,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,1.7,Botswana,Nigeria,R Mosweu,Z Abbasi,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.1,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.2,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.3,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.4,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.5,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,2.6,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.1,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.2,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.3,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,4,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.4,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,0,1,1,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.5,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,4,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.6,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,3.7,Botswana,Nigeria,Z Abbasi,R Mosweu,A Mene-Ejegi,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.1,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.2,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.3,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.4,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.5,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,4.6,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,1,,,,1,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.1,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.2,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.3,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.4,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.5,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,5.6,Botswana,Nigeria,R Mosweu,Z Abbasi,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.1,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.2,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.3,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,4,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.4,Botswana,Nigeria,Z Abbasi,R Mosweu,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.5,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,6.6,Botswana,Nigeria,R Mosweu,Z Abbasi,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.1,Botswana,Nigeria,Z Abbasi,R Mosweu,CN Onwuzulike,0,0,,,,,,lbw,Z Abbasi,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.2,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.3,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.4,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.5,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,7.6,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.1,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.2,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.3,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.4,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.5,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,8.6,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.1,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,0,1,1,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.2,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.3,Botswana,Nigeria,R Mosweu,K Motlanka,CN Onwuzulike,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.4,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,2,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.5,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.6,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,9.7,Botswana,Nigeria,K Motlanka,R Mosweu,CN Onwuzulike,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.1,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.2,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.3,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.4,Botswana,Nigeria,K Motlanka,R Mosweu,IO Okpe,1,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.5,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,0,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,10.6,Botswana,Nigeria,R Mosweu,K Motlanka,IO Okpe,6,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,11.1,Botswana,Nigeria,K Motlanka,R Mosweu,A Mene-Ejegi,2,0,,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,11.2,Botswana,Nigeria,K Motlanka,R Mosweu,A Mene-Ejegi,0,1,1,,,,,,,,
1089149,2017,2017-04-13,Willowmoore Park B Field,1,11.3,Botswana,Nigeria,K Motlanka,R Mosweu,A Mene-Ejegi,0,0,,,,,,,,,
