,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
G Gambhir,G Gambhir,India,68,61,11,0,111.47540983606557,0,0.0,0,0,0,0
V Sehwag,V Sehwag,India,42,34,6,1,123.52941176470588,3,22.0,0,0,1,7.333333333333333
SK Raina,SK Raina,India,54,66,3,0,81.81818181818183,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,67,62,5,1,108.06451612903226,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,36,31,3,1,116.12903225806453,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,22,29,2,0,75.86206896551724,1,4.0,0,0,0,4.0
IK Pathan,IK Pathan,India,0,0,0,0,0,10,80.0,2,0,0,8.0
P Kumar,P Kumar,India,0,0,0,0,0,6,36.0,1,0,1,6.0
PP Ojha,PP Ojha,India,0,0,0,0,0,10,55.0,1,0,0,5.5
RP Singh,RP Singh,India,0,0,0,0,0,10,44.0,1,0,0,4.4
I Sharma,I Sharma,India,0,0,0,0,0,10,55.0,3,0,1,5.5
ST Jayasuriya,ST Jayasuriya,Sri Lanka,43,37,8,0,116.21621621621621,3,19.0,0,0,1,6.333333333333333
KC Sangakkara,KC Sangakkara,Sri Lanka,7,10,1,0,70.0,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,50,63,4,0,79.36507936507937,0,0.0,0,0,0,0
CK Kapugedera,CK Kapugedera,Sri Lanka,75,78,7,1,96.15384615384616,0,0.0,0,0,0,0
LPC Silva,LPC Silva,Sri Lanka,50,56,2,1,89.28571428571429,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,15,19,2,0,78.94736842105263,2,10.0,0,0,0,5.0
K Weeraratne,K Weeraratne,Sri Lanka,23,18,3,0,127.77777777777777,5,36.0,0,0,0,7.2
T Thushara,T Thushara,Sri Lanka,23,14,2,1,164.28571428571428,8,67.0,0,0,2,8.375
KMDN Kulasekara,KMDN Kulasekara,Sri Lanka,6,4,1,0,150.0,10,71.0,1,0,3,7.1
M Muralitharan,M Muralitharan,Sri Lanka,1,1,0,0,100.0,10,44.0,3,0,0,4.4
CRD Fernando,CRD Fernando,Sri Lanka,0,0,0,0,0,9,52.0,0,1,1,5.777777777777778
