,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Johnson,SJ Johnson,Trent Rockets,29,21,5,0,138.0952380952381,4,28.0,4,0,0,7.0
RH Priest,RH Priest,Trent Rockets,18,15,2,0,120.0,0,0.0,0,0,0,0
NR Sciver,NR Sciver,Trent Rockets,27,23,3,0,117.3913043478261,3,19.0,1,0,1,6.333333333333333
KH Brunt,KH Brunt,Trent Rockets,11,14,0,0,78.57142857142857,3,19.0,2,0,1,6.333333333333333
H Graham,H Graham,Trent Rockets,44,21,4,2,209.52380952380955,3,15.0,1,0,1,5.0
S Glenn,S Glenn,Trent Rockets,7,5,1,0,140.0,4,17.0,1,0,2,4.25
AJ Freeborn,AJ Freeborn,Trent Rockets,3,3,0,0,100.0,0,0.0,0,0,0,0
E Windsor,E Windsor,Trent Rockets,0,0,0,0,0,0,0.0,0,0,0,0
KE Bryce,KE Bryce,Trent Rockets,0,0,0,0,0,2,25.0,0,0,3,12.5
GK Davis,GK Davis,Trent Rockets,0,0,0,0,0,1,7.0,0,0,0,7.0
N Harman,N Harman,Trent Rockets,0,0,0,0,0,0,0.0,0,0,0,0
E Jones,E Jones,Birmingham Phoenix,17,9,3,0,188.88888888888889,0,0.0,0,0,0,0
Shafali Verma,Shafali Verma,Birmingham Phoenix,14,7,3,0,200.0,0,0.0,0,0,0,0
AE Jones,AE Jones,Birmingham Phoenix,1,5,0,0,20.0,0,0.0,0,0,0,0
KM Mack,KM Mack,Birmingham Phoenix,24,30,1,0,80.0,0,0.0,0,0,0,0
EA Burns,EA Burns,Birmingham Phoenix,3,8,0,0,37.5,1,12.0,0,0,1,12.0
GM Davies,GM Davies,Birmingham Phoenix,5,5,0,0,100.0,0,0.0,0,0,0,0
GA Elwiss,GA Elwiss,Birmingham Phoenix,16,15,0,0,106.66666666666667,4,31.0,1,0,0,7.75
EL Arlott,EL Arlott,Birmingham Phoenix,8,7,0,0,114.28571428571428,3,26.0,1,0,0,8.666666666666666
IECM Wong,IECM Wong,Birmingham Phoenix,27,11,2,2,245.45454545454547,3,33.0,1,2,1,11.0
KL Gordon,KL Gordon,Birmingham Phoenix,5,3,1,0,166.66666666666669,4,20.0,1,0,0,5.0
AH Maqsood,AH Maqsood,Birmingham Phoenix,1,1,0,0,100.0,4,23.0,1,0,0,5.75
