,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Shamima Sultana,Shamima Sultana,Bangladesh,10,17,2,0,58.82352941176471,0,0.0,0,0,0,0
Murshida Khatun,Murshida Khatun,Bangladesh,77,64,9,0,120.3125,0,0.0,0,0,0,0
Nigar Sultana,Nigar Sultana,Bangladesh,56,40,6,1,140.0,0,0.0,0,0,0,0
Salma Khatun,Salma Khatun,Bangladesh,0,0,0,0,0,3,12.0,1,0,1,4.0
Nahida Akter,Nahida Akter,Bangladesh,0,0,0,0,0,3,18.0,1,0,0,6.0
Ritu Moni,Ritu Moni,Bangladesh,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
Shohely Akhter,Shohely Akhter,Bangladesh,0,0,0,0,0,3,16.0,0,0,0,5.333333333333333
Lata Mondal,Lata Mondal,Bangladesh,0,0,0,0,0,2,9.0,0,0,0,4.5
S Mostary,S Mostary,Bangladesh,0,0,0,0,0,0,0.0,0,0,0,0
Rumana Ahmed,Rumana Ahmed,Bangladesh,0,0,0,0,0,2,10.0,0,0,0,5.0
Sanjida Akter Meghla,Sanjida Akter Meghla,Bangladesh,0,0,0,0,0,4,18.0,1,0,0,4.5
Snigdha Paul,Snigdha Paul,United States of America,0,6,0,0,0.0,4,24.0,1,0,2,6.0
D Dhingra,D Dhingra,United States of America,1,1,0,0,100.0,3,22.0,0,0,6,7.333333333333333
S Sriharsha,S Sriharsha,United States of America,74,71,8,0,104.22535211267605,0,0.0,0,0,0,0
A Kolan,A Kolan,United States of America,0,1,0,0,0.0,0,0.0,0,0,0,0
L Ramjit,L Ramjit,United States of America,26,41,1,0,63.41463414634146,0,0.0,0,0,0,0
B Bhadriraju,B Bhadriraju,United States of America,0,0,0,0,0,4,27.0,0,0,0,6.75
ST Eyyunni,ST Eyyunni,United States of America,0,0,0,0,0,3,21.0,0,1,0,7.0
IM Vaghela,IM Vaghela,United States of America,0,0,0,0,0,2,15.0,0,0,3,7.5
T Chopra,T Chopra,United States of America,0,0,0,0,0,3,33.0,0,0,3,11.0
G Kodali,G Kodali,United States of America,0,0,0,0,0,1,16.0,0,0,0,16.0
M Kandanala,M Kandanala,United States of America,0,0,0,0,0,0,0.0,0,0,0,0
