,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SFM Devine,SFM Devine,Perth Scorchers,101,61,8,6,165.5737704918033,1,2.0,0,0,0,2.0
BL Mooney,BL Mooney,Perth Scorchers,65,54,6,0,120.37037037037037,0,0.0,0,0,0,0
AC Jayangani,AC Jayangani,Perth Scorchers,12,6,2,0,200.0,0,0.0,0,0,0,0
M Kapp,M Kapp,Perth Scorchers,0,0,0,0,0,3,24.0,1,0,2,8.0
M Carmichael,M Carmichael,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
H Graham,H Graham,Perth Scorchers,0,0,0,0,0,3,13.0,1,0,0,4.333333333333333
L Griffith,L Griffith,Perth Scorchers,0,0,0,0,0,3,17.0,2,0,1,5.666666666666667
A King,A King,Perth Scorchers,0,0,0,0,0,4,11.0,4,0,0,2.75
L Mills,L Mills,Perth Scorchers,0,0,0,0,0,3,17.0,1,0,0,5.666666666666667
T Peschel,T Peschel,Perth Scorchers,0,0,0,0,0,3,21.0,0,1,1,7.0
C Piparo,C Piparo,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
T Wilson,T Wilson,Sydney Thunder,15,19,1,0,78.94736842105263,0,0.0,0,0,0,0
S Mandhana,S Mandhana,Sydney Thunder,9,8,1,0,112.5,0,0.0,0,0,0,0
P Litchfield,P Litchfield,Sydney Thunder,24,34,3,0,70.58823529411765,0,0.0,0,0,0,0
SJ Johnson,SJ Johnson,Sydney Thunder,0,3,0,0,0.0,3,28.0,0,0,0,9.333333333333334
CL Hall,CL Hall,Sydney Thunder,5,7,0,0,71.42857142857143,0,0.0,0,0,0,0
A Learoyd,A Learoyd,Sydney Thunder,4,10,0,0,40.0,2,31.0,0,0,1,15.5
DB Sharma,DB Sharma,Sydney Thunder,20,20,2,0,100.0,3,29.0,0,0,2,9.666666666666666
HJ Darlington,HJ Darlington,Sydney Thunder,2,6,0,0,33.33333333333333,4,35.0,1,0,2,8.75
IECM Wong,IECM Wong,Sydney Thunder,4,4,1,0,100.0,3,24.0,1,0,1,8.0
LG Smith,LG Smith,Sydney Thunder,17,10,3,0,170.0,1,11.0,0,0,0,11.0
SL Bates,SL Bates,Sydney Thunder,0,0,0,0,0,4,28.0,0,0,1,7.0
