,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Imam-ul-Haq,Imam-ul-Haq,Pakistan,58,75,6,0,77.33333333333333,0,0.0,0,0,0,0
Abid Ali,Abid Ali,Pakistan,21,30,5,0,70.0,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Pakistan,19,18,3,0,105.55555555555556,0,0.0,0,0,0,0
Haris Sohail,Haris Sohail,Pakistan,71,82,6,2,86.58536585365853,0,0.0,0,0,0,0
Mohammad Rizwan,Mohammad Rizwan,Pakistan,14,29,0,0,48.275862068965516,0,0.0,0,0,0,0
Iftikhar Ahmed,Iftikhar Ahmed,Pakistan,12,14,0,1,85.71428571428571,0,0.0,0,0,0,0
Faheem Ashraf,Faheem Ashraf,Pakistan,23,16,3,0,143.75,10,57.0,0,0,0,5.7
Imad Wasim,Imad Wasim,Pakistan,34,26,1,2,130.76923076923077,10,49.0,1,0,0,4.9
Wahab Riaz,Wahab Riaz,Pakistan,8,6,1,0,133.33333333333331,10,41.0,4,0,2,4.1
Shaheen Shah Afridi,Shaheen Shah Afridi,Pakistan,8,5,1,0,160.0,10,49.0,5,0,2,4.9
Haris Rauf,Haris Rauf,Pakistan,0,0,0,0,0,10,57.0,0,0,3,5.7
BB Chari,BB Chari,Zimbabwe,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
CJ Chibhabha,CJ Chibhabha,Zimbabwe,13,13,3,0,100.0,2,16.0,0,0,1,8.0
CR Ervine,CR Ervine,Zimbabwe,41,68,6,0,60.29411764705882,0,0.0,0,0,0,0
BRM Taylor,BRM Taylor,Zimbabwe,112,117,11,3,95.72649572649573,0,0.0,0,0,0,0
SC Williams,SC Williams,Zimbabwe,4,14,0,0,28.57142857142857,0,0.0,0,0,0,0
W Madhevere,W Madhevere,Zimbabwe,55,61,7,0,90.1639344262295,7,31.0,0,0,1,4.428571428571429
Sikandar Raza,Sikandar Raza,Zimbabwe,8,7,1,0,114.28571428571428,9,45.0,2,1,0,5.0
TS Chisoro,TS Chisoro,Zimbabwe,5,6,1,0,83.33333333333334,5,31.0,2,0,1,6.2
CT Mumba,CT Mumba,Zimbabwe,1,3,0,0,33.33333333333333,8,69.0,1,0,3,8.625
R Ngarava,R Ngarava,Zimbabwe,0,0,0,0,0,10,49.0,1,0,3,4.9
B Muzarabani,B Muzarabani,Zimbabwe,5,6,1,0,83.33333333333334,9,39.0,2,0,2,4.333333333333333
