,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NJ Selman,NJ Selman,Glamorgan,44,84,9,0,52.38095238095239,0,0.0,0,0,0,0
KC Brathwaite,KC Brathwaite,Glamorgan,147,345,16,1,42.608695652173914,0,0.0,0,0,0,0
DL Lloyd,DL Lloyd,Glamorgan,91,170,13,1,53.529411764705884,0,0.0,0,0,0,0
SR Patel,SR Patel,Glamorgan,99,130,15,1,76.15384615384615,51,103.0,6,0,0,2.019607843137255
WT Root,WT Root,Glamorgan,55,118,6,0,46.61016949152542,1,0.0,0,0,0,0.0
CB Cooke,CB Cooke,Glamorgan,139,131,18,2,106.10687022900764,0,0.0,0,0,0,0
GG Wagg,GG Wagg,Glamorgan,5,14,0,0,35.714285714285715,11,33.0,0,0,2,3.0
AG Salter,AG Salter,Glamorgan,21,54,1,0,38.88888888888889,21,23.0,5,0,0,1.0952380952380953
RAJ Smith,RAJ Smith,Glamorgan,12,14,1,1,85.71428571428571,16,53.0,3,0,0,3.3125
LJ Carey,LJ Carey,Glamorgan,6,12,1,0,50.0,19,40.0,2,2,0,2.1052631578947367
MG Hogan,MG Hogan,Glamorgan,1,1,0,0,100.0,33,105.0,4,0,0,3.1818181818181817
Hassan Azad,Hassan Azad,Leicestershire,44,119,4,0,36.97478991596639,0,0.0,0,0,0,0
PJ Horton,PJ Horton,Leicestershire,56,81,11,0,69.1358024691358,0,0.0,0,0,0,0
CN Ackermann,CN Ackermann,Leicestershire,2,15,0,0,13.333333333333334,27,131.0,1,0,1,4.851851851851852
MJ Cosgrove,MJ Cosgrove,Leicestershire,28,163,4,0,17.177914110429448,6,16.0,0,0,0,2.6666666666666665
GH Rhodes,GH Rhodes,Leicestershire,4,13,1,0,30.76923076923077,1,3.0,0,0,0,3.0
HE Dearden,HE Dearden,Leicestershire,46,98,9,0,46.93877551020408,0,0.0,0,0,0,0
HJ Swindells,HJ Swindells,Leicestershire,31,111,4,0,27.927927927927925,0,0.0,0,0,0,0
BWM Mike,BWM Mike,Leicestershire,31,115,4,0,26.956521739130434,28,119.0,2,2,1,4.25
CJC Wright,CJC Wright,Leicestershire,66,121,10,1,54.54545454545454,40,131.0,7,1,1,3.275
GT Griffiths,GT Griffiths,Leicestershire,4,20,0,0,20.0,41,107.0,4,1,1,2.6097560975609757
WS Davis,WS Davis,Leicestershire,39,63,6,0,61.904761904761905,34,125.0,1,0,0,3.676470588235294
