,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BJ Haddin,BJ Haddin,Australia,109,114,8,3,95.6140350877193,0,0.0,0,0,0,0
MJ Clarke,MJ Clarke,Australia,64,69,6,1,92.7536231884058,5,41.0,0,0,2,8.2
RT Ponting,RT Ponting,Australia,16,23,1,0,69.56521739130434,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Australia,7,7,1,0,100.0,3,9.0,1,0,0,3.0
CL White,CL White,Australia,10,16,1,0,62.5,2,10.0,2,0,0,5.0
MEK Hussey,MEK Hussey,Australia,51,32,6,0,159.375,0,0.0,0,0,0,0
CJ Ferguson,CJ Ferguson,Australia,28,23,4,0,121.73913043478262,0,0.0,0,0,0,0
JR Hopes,JR Hopes,Australia,8,11,0,0,72.72727272727273,10,49.0,2,0,0,4.9
MG Johnson,MG Johnson,Australia,1,3,0,0,33.33333333333333,10,36.0,1,0,2,3.6
NW Bracken,NW Bracken,Australia,3,2,0,0,150.0,9,65.0,2,0,1,7.222222222222222
BW Hilfenhaus,BW Hilfenhaus,Australia,0,0,0,0,0,9,44.0,2,0,1,4.888888888888889
MJ Guptill,MJ Guptill,New Zealand,6,16,1,0,37.5,0,0.0,0,0,0,0
PG Fulton,PG Fulton,New Zealand,40,63,3,1,63.49206349206349,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,4,2,1,0,200.0,0,0.0,0,0,0,0
GD Elliott,GD Elliott,New Zealand,115,124,8,0,92.74193548387096,8,44.0,2,0,1,5.5
NT Broom,NT Broom,New Zealand,15,24,0,0,62.5,0,0.0,0,0,0,0
KD Mills,KD Mills,New Zealand,2,4,0,0,50.0,9,59.0,2,0,0,6.555555555555555
DL Vettori,DL Vettori,New Zealand,2,4,0,0,50.0,10,52.0,1,0,0,5.2
TG Southee,TG Southee,New Zealand,17,10,1,1,170.0,10,52.0,1,0,1,5.2
BB McCullum,BB McCullum,New Zealand,36,27,3,1,133.33333333333331,0,0.0,0,0,0,0
JS Patel,JS Patel,New Zealand,9,9,0,1,100.0,3,25.0,0,0,0,8.333333333333334
IE O'Brien,IE O'Brien,New Zealand,0,3,0,0,0.0,10,68.0,3,0,1,6.8
