,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Healy,AJ Healy,Australia,7,12,1,0,58.333333333333336,0,0.0,0,0,0,0
BL Mooney,BL Mooney,Australia,61,41,8,0,148.78048780487805,0,0.0,0,0,0,0
MM Lanning,MM Lanning,Australia,36,26,5,1,138.46153846153845,0,0.0,0,0,0,0
TM McGrath,TM McGrath,Australia,2,4,0,0,50.0,2,24.0,0,0,0,12.0
A Gardner,A Gardner,Australia,25,15,2,1,166.66666666666669,3,16.0,4,0,0,5.333333333333333
GM Harris,GM Harris,Australia,2,4,0,0,50.0,0,0.0,0,0,0,0
RL Haynes,RL Haynes,Australia,18,10,1,1,180.0,0,0.0,0,0,0,0
A King,A King,Australia,1,5,0,0,20.0,4,40.0,0,0,2,10.0
JL Jonassen,JL Jonassen,Australia,1,2,0,0,50.0,4,21.0,2,0,0,5.25
ML Schutt,ML Schutt,Australia,1,1,0,0,100.0,4,27.0,3,0,0,6.75
D Brown,D Brown,Australia,0,0,0,0,0,3,19.0,1,0,0,6.333333333333333
Shafali Verma,Shafali Verma,India,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
S Mandhana,S Mandhana,India,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
JI Rodrigues,JI Rodrigues,India,33,33,3,0,100.0,0,0.0,0,0,0,0
H Kaur,H Kaur,India,65,43,7,2,151.1627906976744,1,17.0,0,0,0,17.0
P Vastrakar,P Vastrakar,India,1,5,0,0,20.0,1,12.0,0,0,0,12.0
DB Sharma,DB Sharma,India,13,8,2,0,162.5,4,30.0,2,0,1,7.5
Sneh Rana,Sneh Rana,India,8,7,1,0,114.28571428571428,4,38.0,2,0,1,9.5
RP Yadav,RP Yadav,India,1,2,0,0,50.0,4,24.0,2,0,0,6.0
YH Bhatia,YH Bhatia,India,2,5,0,0,40.0,0,0.0,0,0,0,0
Meghna Singh,Meghna Singh,India,1,1,0,0,100.0,2,11.0,0,0,0,5.5
Renuka Singh,Renuka Singh,India,0,0,0,0,0,4,25.0,2,0,1,6.25
T Bhatia,T Bhatia,India,0,0,0,0,0,0,0.0,0,0,0,0
