,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,New Zealand,5,9,1,0,55.55555555555556,0,0.0,0,0,0,0
C Munro,C Munro,New Zealand,8,9,2,0,88.88888888888889,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,64,81,7,0,79.01234567901234,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,24,41,3,0,58.536585365853654,0,0.0,0,0,0,0
TWM Latham,TWM Latham,New Zealand,11,10,1,0,110.00000000000001,0,0.0,0,0,0,0
HM Nicholls,HM Nicholls,New Zealand,12,17,1,0,70.58823529411765,0,0.0,0,0,0,0
MJ Santner,MJ Santner,New Zealand,14,21,1,1,66.66666666666666,7,32.0,0,0,2,4.571428571428571
DAJ Bracewell,DAJ Bracewell,New Zealand,7,15,1,0,46.666666666666664,7,23.0,1,0,2,3.2857142857142856
TG Southee,TG Southee,New Zealand,9,12,0,1,75.0,7,36.0,0,0,0,5.142857142857143
LH Ferguson,LH Ferguson,New Zealand,0,3,0,0,0.0,8,41.0,1,0,3,5.125
TA Boult,TA Boult,New Zealand,1,10,0,0,10.0,6,19.0,0,0,0,3.1666666666666665
RG Sharma,RG Sharma,India,11,24,1,0,45.83333333333333,0,0.0,0,0,0,0
S Dhawan,S Dhawan,India,75,103,6,0,72.81553398058253,0,0.0,0,0,0,0
V Kohli,V Kohli,India,45,59,3,0,76.27118644067797,0,0.0,0,0,0,0
AT Rayudu,AT Rayudu,India,13,23,2,0,56.52173913043478,0,0.0,0,0,0,0
KM Jadhav,KM Jadhav,India,0,0,0,0,0,3,17.0,1,0,0,5.666666666666667
MS Dhoni,MS Dhoni,India,0,0,0,0,0,0,0.0,0,0,0,0
V Shankar,V Shankar,India,0,0,0,0,0,4,19.0,0,0,0,4.75
Kuldeep Yadav,Kuldeep Yadav,India,0,0,0,0,0,10,39.0,4,0,0,3.9
YS Chahal,YS Chahal,India,0,0,0,0,0,10,43.0,2,0,1,4.3
B Kumar,B Kumar,India,0,0,0,0,0,5,20.0,0,0,0,4.0
Mohammed Shami,Mohammed Shami,India,0,0,0,0,0,6,19.0,3,0,1,3.1666666666666665
