,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DL Lloyd,DL Lloyd,Glamorgan,56,64,6,2,87.5,0,0.0,0,0,0,0
EJ Byrom,EJ Byrom,Glamorgan,21,23,4,0,91.30434782608695,3,12.0,0,1,0,4.0
Shubman Gill,Shubman Gill,Glamorgan,119,139,16,2,85.61151079136691,0,0.0,0,0,0,0
SA Northeast,SA Northeast,Glamorgan,13,19,2,0,68.42105263157895,3,10.0,0,0,0,3.3333333333333335
WT Root,WT Root,Glamorgan,21,64,4,0,32.8125,4,26.0,0,0,0,6.5
CB Cooke,CB Cooke,Glamorgan,141,165,14,2,85.45454545454545,4,15.0,0,0,0,3.75
AG Salter,AG Salter,Glamorgan,15,37,2,0,40.54054054054054,60,149.0,5,0,0,2.4833333333333334
JAR Harris,JAR Harris,Glamorgan,34,64,5,0,53.125,25,150.0,3,3,0,6.0
T van der Gugten,T van der Gugten,Glamorgan,12,32,0,0,37.5,23,114.0,3,0,0,4.956521739130435
AY Patel,AY Patel,Glamorgan,51,37,4,3,137.83783783783784,56,210.0,5,0,3,3.75
MG Hogan,MG Hogan,Glamorgan,0,0,0,0,0,23,103.0,2,1,0,4.478260869565218
AGH Orr,AGH Orr,Sussex,243,212,27,10,114.62264150943395,0,0.0,0,0,0,0
TJ Haines,TJ Haines,Sussex,285,426,35,0,66.90140845070422,3,19.0,0,0,0,6.333333333333333
TP Alsop,TP Alsop,Sussex,7,21,0,0,33.33333333333333,0,0.0,0,0,0,0
TGR Clark,TGR Clark,Sussex,14,60,2,0,23.333333333333332,3,12.0,1,0,0,4.0
D Ibrahim,D Ibrahim,Sussex,110,209,13,1,52.63157894736842,11,35.0,0,1,0,3.1818181818181817
Faheem Ashraf,Faheem Ashraf,Sussex,4,19,1,0,21.052631578947366,16,99.0,0,1,0,6.1875
FJ Hudson-Prentice,FJ Hudson-Prentice,Sussex,12,37,1,1,32.432432432432435,9,37.0,0,0,1,4.111111111111111
C Tear,C Tear,Sussex,74,117,16,0,63.24786324786324,0,0.0,0,0,0,0
JJ Carson,JJ Carson,Sussex,14,65,2,0,21.53846153846154,19,101.0,2,0,0,5.315789473684211
SF Hunt,SF Hunt,Sussex,13,39,2,0,33.33333333333333,23,84.0,3,1,0,3.652173913043478
BJ Currie,BJ Currie,Sussex,0,10,0,0,0.0,22,109.0,3,2,0,4.954545454545454
