,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Babar Azam,Babar Azam,Pakistan,7,9,1,0,77.77777777777779,0,0.0,0,0,0,0
Sahibzada Farhan,Sahibzada Farhan,Pakistan,1,8,0,0,12.5,0,0.0,0,0,0,0
Asif Ali,Asif Ali,Pakistan,24,21,1,1,114.28571428571428,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,45,36,5,2,125.0,3,13.0,0,0,0,4.333333333333333
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,34,26,3,1,130.76923076923077,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Pakistan,8,7,1,0,114.28571428571428,0,0.0,0,0,0,0
Faheem Ashraf,Faheem Ashraf,Pakistan,10,8,0,1,125.0,2,15.0,0,0,0,7.5
Imad Wasim,Imad Wasim,Pakistan,14,5,1,1,280.0,4,26.0,1,0,0,6.5
Shadab Khan,Shadab Khan,Pakistan,0,0,0,0,0,4,26.0,1,0,0,6.5
Hasan Ali,Hasan Ali,Pakistan,0,0,0,0,0,4,35.0,3,0,0,8.75
Shaheen Shah Afridi,Shaheen Shah Afridi,Pakistan,0,0,0,0,0,3,29.0,1,0,1,9.666666666666666
C Munro,C Munro,New Zealand,58,42,6,3,138.0952380952381,1,13.0,0,0,0,13.0
GD Phillips,GD Phillips,New Zealand,12,15,2,0,80.0,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,11,16,0,0,68.75,0,0.0,0,0,0,0
C de Grandhomme,C de Grandhomme,New Zealand,6,6,0,0,100.0,3,24.0,1,0,1,8.0
LRPL Taylor,LRPL Taylor,New Zealand,42,26,3,0,161.53846153846155,0,0.0,0,0,0,0
CJ Anderson,CJ Anderson,New Zealand,9,12,0,0,75.0,0,0.0,0,0,0,0
TL Seifert,TL Seifert,New Zealand,0,1,0,0,0.0,0,0.0,0,0,0,0
TG Southee,TG Southee,New Zealand,5,2,1,0,250.0,4,30.0,0,0,0,7.5
AF Milne,AF Milne,New Zealand,0,0,0,0,0,4,28.0,2,0,1,7.0
IS Sodhi,IS Sodhi,New Zealand,0,0,0,0,0,4,24.0,2,0,1,6.0
AY Patel,AY Patel,New Zealand,0,0,0,0,0,4,27.0,1,0,0,6.75
