,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
EC Joyce,EC Joyce,England,75,91,9,1,82.41758241758241,0,0.0,0,0,0,0
MP Vaughan,MP Vaughan,England,1,4,0,0,25.0,0,0.0,0,0,0,0
IR Bell,IR Bell,England,16,18,2,0,88.88888888888889,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,56,72,5,1,77.77777777777779,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,England,18,17,3,0,105.88235294117648,7,33.0,2,0,1,4.714285714285714
A Flintoff,A Flintoff,England,0,0,0,0,0,9,35.0,3,3,1,3.888888888888889
RS Bopara,RS Bopara,England,0,0,0,0,0,1,7.0,0,1,1,7.0
PA Nixon,PA Nixon,England,0,0,0,0,0,0,0.0,0,0,0,0
JM Anderson,JM Anderson,England,0,0,0,0,0,9,27.0,2,0,1,3.0
MS Panesar,MS Panesar,England,0,0,0,0,0,8,28.0,1,0,0,3.5
SI Mahmood,SI Mahmood,England,0,0,0,0,0,9,39.0,2,3,2,4.333333333333333
MA Ouma,MA Ouma,Kenya,13,45,1,0,28.888888888888886,0,0.0,0,0,0,0
RD Shah,RD Shah,Kenya,4,11,0,0,36.36363636363637,0,0.0,0,0,0,0
AO Suji,AO Suji,Kenya,14,29,2,0,48.275862068965516,3,15.0,0,1,0,5.0
SO Tikolo,SO Tikolo,Kenya,76,97,8,0,78.35051546391753,4,18.0,1,0,0,4.5
T Mishra,T Mishra,Kenya,0,3,0,0,0.0,0,0.0,0,0,0,0
CO Obuya,CO Obuya,Kenya,10,13,2,0,76.92307692307693,3,8.0,0,0,0,2.6666666666666665
TM Odoyo,TM Odoyo,Kenya,4,11,0,0,36.36363636363637,6,27.0,1,2,3,4.5
JK Kamande,JK Kamande,Kenya,17,28,2,0,60.71428571428571,5,24.0,0,0,0,4.8
LN Onyango,LN Onyango,Kenya,10,18,0,0,55.55555555555556,2,14.0,0,0,0,7.0
PJ Ongondo,PJ Ongondo,Kenya,3,3,0,0,100.0,4,31.0,1,0,0,7.75
HA Varaiya,HA Varaiya,Kenya,4,7,0,0,57.14285714285714,6,39.0,0,0,2,6.5
