,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SFM Devine,SFM Devine,New Zealand,30,24,1,3,125.0,4,29.0,4,0,0,7.25
SW Bates,SW Bates,New Zealand,8,21,0,0,38.095238095238095,0,0.0,0,0,0,0
AC Kerr,AC Kerr,New Zealand,49,47,3,0,104.25531914893618,4,20.0,1,0,2,5.0
ML Green,ML Green,New Zealand,14,13,0,0,107.6923076923077,0,0.0,0,0,0,0
LR Down,LR Down,New Zealand,17,21,1,0,80.95238095238095,0,0.0,0,0,0,0
GE Plimmer,GE Plimmer,New Zealand,1,1,0,0,100.0,0,0.0,0,0,0,0
HNK Jensen,HNK Jensen,New Zealand,0,0,0,0,0,4,32.0,2,0,1,8.0
JM Kerr,JM Kerr,New Zealand,0,0,0,0,0,4,13.0,2,0,0,3.25
IC Gaze,IC Gaze,New Zealand,0,0,0,0,0,0,0.0,0,0,0,0
EJ Carson,EJ Carson,New Zealand,0,0,0,0,0,1,9.0,0,0,1,9.0
FC Jonas,FC Jonas,New Zealand,0,0,0,0,0,4,17.0,0,0,1,4.25
HK Matthews,HK Matthews,West Indies,13,20,1,0,65.0,5,32.0,1,0,0,6.4
AA Alleyne,AA Alleyne,West Indies,16,17,2,0,94.11764705882352,2,14.0,0,0,2,7.0
Kyshona A Knight,Kyshona A Knight,West Indies,6,9,0,0,66.66666666666666,0,0.0,0,0,0,0
RS Williams,RS Williams,West Indies,16,14,2,0,114.28571428571428,0,0.0,0,0,0,0
NY McLean,NY McLean,West Indies,19,10,2,1,190.0,0,0.0,0,0,0,0
S Gajnabi,S Gajnabi,West Indies,8,17,0,0,47.05882352941176,1,7.0,0,0,0,7.0
CN Nation,CN Nation,West Indies,23,28,2,0,82.14285714285714,0,0.0,0,0,0,0
CS Fraser,CS Fraser,West Indies,0,1,0,0,0.0,1,10.0,0,0,0,10.0
SS Grimmond,SS Grimmond,West Indies,10,9,1,0,111.11111111111111,4,25.0,1,0,1,6.25
ASS Fletcher,ASS Fletcher,West Indies,0,2,0,0,0.0,4,16.0,2,0,3,4.0
K Ramharack,K Ramharack,West Indies,0,0,0,0,0,4,22.0,0,0,0,5.5
