,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Strauss,AJ Strauss,England,20,47,2,0,42.5531914893617,0,0.0,0,0,0,0
AN Cook,AN Cook,England,133,274,10,0,48.54014598540146,0,0.0,0,0,0,0
JM Anderson,JM Anderson,England,1,16,0,0,6.25,28,66.0,3,0,0,2.357142857142857
IJL Trott,IJL Trott,England,203,409,17,0,49.63325183374083,6,29.0,1,0,0,4.833333333333333
KP Pietersen,KP Pietersen,England,3,11,0,0,27.27272727272727,1,3.0,0,0,0,3.0
IR Bell,IR Bell,England,103,159,11,1,64.77987421383648,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,14,19,2,0,73.68421052631578,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,0,0,0,0,0,0,0.0,0,0,0,0
SCJ Broad,SCJ Broad,England,0,0,0,0,0,40,134.0,4,0,0,3.35
GP Swann,GP Swann,England,0,0,0,0,0,31,94.0,7,0,0,3.032258064516129
CT Tremlett,CT Tremlett,England,0,0,0,0,0,35,121.0,5,0,0,3.4571428571428573
NT Paranavitana,NT Paranavitana,Sri Lanka,66,201,6,0,32.83582089552239,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,60,104,9,0,57.692307692307686,16,60.0,1,0,0,3.75
KC Sangakkara,KC Sangakkara,Sri Lanka,25,54,3,0,46.2962962962963,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,19,67,2,0,28.35820895522388,0,0.0,0,0,0,0
TT Samaraweera,TT Samaraweera,Sri Lanka,58,93,9,0,62.365591397849464,0,0.0,0,0,0,0
HAPW Jayawardene,HAPW Jayawardene,Sri Lanka,115,174,12,0,66.0919540229885,0,0.0,0,0,0,0
MF Maharoof,MF Maharoof,Sri Lanka,16,45,1,0,35.55555555555556,28,92.0,1,3,0,3.2857142857142856
NLTC Perera,NLTC Perera,Sri Lanka,45,57,8,0,78.94736842105263,24,81.0,0,0,0,3.375
HMRKB Herath,HMRKB Herath,Sri Lanka,28,38,3,0,73.68421052631578,44,115.0,1,0,0,2.6136363636363638
BAW Mendis,BAW Mendis,Sri Lanka,13,20,2,0,65.0,21,66.0,1,1,0,3.142857142857143
RAS Lakmal,RAS Lakmal,Sri Lanka,2,7,0,0,28.57142857142857,22,68.0,1,1,0,3.090909090909091
