,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
TWM Latham,TWM Latham,Durham,58,34,4,4,170.58823529411765,0,0.0,0,0,0,0
G Clark,G Clark,Durham,65,41,7,3,158.53658536585365,0,0.0,0,0,0,0
WJ Weighell,WJ Weighell,Durham,3,3,0,0,100.0,4,30.0,2,0,1,7.5
L Trevaskis,L Trevaskis,Durham,4,2,1,0,200.0,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,Durham,37,22,2,3,168.1818181818182,2,18.0,0,0,0,9.0
WR Smith,WR Smith,Durham,34,17,5,0,200.0,3,20.0,2,0,1,6.666666666666667
SW Poynter,SW Poynter,Durham,6,4,0,0,150.0,0,0.0,0,0,0,0
RC Davies,RC Davies,Durham,1,1,0,0,100.0,0,0.0,0,0,0,0
NJ Rimmington,NJ Rimmington,Durham,0,0,0,0,0,4,36.0,1,1,0,9.0
Imran Tahir,Imran Tahir,Durham,0,0,0,0,0,4,53.0,0,0,0,13.25
C Rushworth,C Rushworth,Durham,0,0,0,0,0,3,42.0,0,1,0,14.0
EJ Pollock,EJ Pollock,Birmingham Bears,0,2,0,0,0.0,0,0.0,0,0,0,0
IR Bell,IR Bell,Birmingham Bears,19,17,2,1,111.76470588235294,0,0.0,0,0,0,0
SR Hain,SR Hain,Birmingham Bears,95,53,7,5,179.24528301886792,0,0.0,0,0,0,0
AJ Hose,AJ Hose,Birmingham Bears,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
C de Grandhomme,C de Grandhomme,Birmingham Bears,63,33,4,5,190.9090909090909,4,55.0,0,2,0,13.75
GD Elliott,GD Elliott,Birmingham Bears,1,2,0,0,50.0,4,40.0,3,0,1,10.0
DP Sibley,DP Sibley,Birmingham Bears,11,8,1,0,137.5,0,0.0,0,0,0,0
TR Ambrose,TR Ambrose,Birmingham Bears,0,0,0,0,0,0,0.0,0,0,0,0
JS Patel,JS Patel,Birmingham Bears,0,0,0,0,0,4,39.0,1,0,1,9.75
HJH Brookes,HJH Brookes,Birmingham Bears,0,0,0,0,0,4,39.0,1,1,1,9.75
OJ Hannon-Dalby,OJ Hannon-Dalby,Birmingham Bears,0,0,0,0,0,4,47.0,1,0,2,11.75
