,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
FA Klokker,FA Klokker,Denmark,46,37,4,2,124.32432432432432,0,0.0,0,0,0,0
A Khan,A Khan,Denmark,0,2,0,0,0.0,6,20.0,2,0,1,3.3333333333333335
MR Pedersen,MR Pedersen,Denmark,26,47,2,0,55.319148936170215,0,0.0,0,0,0,0
Zishan Shah,Zishan Shah,Denmark,23,29,2,0,79.3103448275862,4,15.0,3,0,1,3.75
Shehzad Ahmed,Shehzad Ahmed,Denmark,11,18,0,0,61.111111111111114,0,0.0,0,0,0,0
HAM Shah,HAM Shah,Denmark,5,11,0,0,45.45454545454545,1,13.0,0,0,0,13.0
Yasir Iqbal,Yasir Iqbal,Denmark,10,27,0,0,37.03703703703704,7,24.0,1,0,0,3.4285714285714284
Kamran Mahmood,Kamran Mahmood,Denmark,0,2,0,0,0.0,0,0.0,0,0,0,0
Aftab Ahmed (2),Aftab Ahmed (2),Denmark,0,6,0,0,0.0,7,22.0,2,0,1,3.142857142857143
Bashir Shah,Bashir Shah,Denmark,6,14,0,0,42.857142857142854,2,11.0,1,0,0,5.5
RB Javed,RB Javed,Denmark,2,7,0,0,28.57142857142857,5,12.0,1,0,2,2.4
Zeeshan Siddiqui,Zeeshan Siddiqui,Oman,9,20,0,0,45.0,0,0.0,0,0,0,0
Zeeshan Maqsood,Zeeshan Maqsood,Oman,16,13,3,0,123.07692307692308,7,21.0,3,0,0,3.0
VS Wategaonkar,VS Wategaonkar,Oman,16,40,0,0,40.0,0,0.0,0,0,0,0
Arif Hussain,Arif Hussain,Oman,21,20,3,1,105.0,0,0.0,0,0,0,0
Adnan Ilyas,Adnan Ilyas,Oman,25,49,2,0,51.02040816326531,0,0.0,0,0,0,0
Sultan Ahmed,Sultan Ahmed,Oman,5,12,0,0,41.66666666666667,0,0.0,0,0,0,0
Amir Ali,Amir Ali,Oman,9,14,1,0,64.28571428571429,3,22.0,1,0,1,7.333333333333333
Aamir Kaleem,Aamir Kaleem,Oman,6,6,0,1,100.0,6,21.0,1,0,0,3.5
AV Lalcheta,AV Lalcheta,Oman,3,9,0,0,33.33333333333333,7,18.0,3,0,1,2.5714285714285716
RJ Ranpura,RJ Ranpura,Oman,0,3,0,0,0.0,4,23.0,1,0,0,5.75
M Ansari,M Ansari,Oman,2,2,0,0,100.0,6,28.0,1,1,1,4.666666666666667
