,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Imran Ali Butt,Imran Ali Butt,Bahrain,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
Yasser Nazir,Yasser Nazir,Bahrain,12,25,1,0,48.0,1,4.0,0,0,0,4.0
Shahbaz Badar,Shahbaz Badar,Bahrain,3,3,0,0,100.0,0,0.0,0,0,0,0
Fiaz Ahmed,Fiaz Ahmed,Bahrain,17,20,2,0,85.0,1,2.0,0,0,0,2.0
Sikder Billah,Sikder Billah,Bahrain,16,12,1,1,133.33333333333331,2,6.0,1,0,1,3.0
Mohammed Sameer,Mohammed Sameer,Bahrain,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
Zeeshan Abbas,Zeeshan Abbas,Bahrain,8,19,0,0,42.10526315789473,4,21.0,1,0,0,5.25
Imran Anwar,Imran Anwar,Bahrain,24,24,1,2,100.0,3,21.0,0,0,0,7.0
Bilal Mansoor,Bilal Mansoor,Bahrain,0,2,0,0,0.0,0,0.0,0,0,0,0
Mohamed Iqbal Noor,Mohamed Iqbal Noor,Bahrain,2,2,0,0,100.0,3,24.0,1,0,0,8.0
Waseeq Ahmed,Waseeq Ahmed,Bahrain,2,4,0,0,50.0,2,27.0,0,0,0,13.5
Faisal Khan,Faisal Khan,Saudi Arabia,35,16,2,4,218.75,0,0.0,0,0,0,0
Inayat Saeed,Inayat Saeed,Saudi Arabia,5,8,0,0,62.5,0,0.0,0,0,0,0
Abdul Waheed,Abdul Waheed,Saudi Arabia,35,32,2,1,109.375,0,0.0,0,0,0,0
Shahbaz Rasheed,Shahbaz Rasheed,Saudi Arabia,22,28,2,1,78.57142857142857,0,0.0,0,0,0,0
Mohammad Afzal,Mohammad Afzal,Saudi Arabia,7,8,0,0,87.5,4,29.0,1,0,0,7.25
Afaq Ahmed,Afaq Ahmed,Saudi Arabia,0,0,0,0,0,0,0.0,0,0,0,0
Sajid Cheema,Sajid Cheema,Saudi Arabia,0,0,0,0,0,0,0.0,0,0,0,0
Usman Ali,Usman Ali,Saudi Arabia,0,0,0,0,0,4,20.0,3,0,0,5.0
Khawar Abbas,Khawar Abbas,Saudi Arabia,0,0,0,0,0,4,17.0,5,0,1,4.25
Ibrarul Haq,Ibrarul Haq,Saudi Arabia,0,0,0,0,0,4,21.0,0,0,3,5.25
Imran Arif,Imran Arif,Saudi Arabia,0,0,0,0,0,4,13.0,1,0,0,3.25
