,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Australia,71,81,7,1,87.65432098765432,0,0.0,0,0,0,0
SE Marsh,SE Marsh,Australia,71,84,5,0,84.52380952380952,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Australia,46,47,4,0,97.87234042553192,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Australia,76,58,7,1,131.0344827586207,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,26,25,1,0,104.0,6,33.0,0,0,0,5.5
MS Wade,MS Wade,Australia,0,0,0,0,0,0,0.0,0,0,0,0
JP Faulkner,JP Faulkner,Australia,0,0,0,0,0,10,64.0,3,0,0,6.4
KW Richardson,KW Richardson,Australia,0,0,0,0,0,8,61.0,0,0,1,7.625
JW Hastings,JW Hastings,Australia,0,0,0,0,0,8,46.0,2,0,2,5.75
JS Paris,JS Paris,Australia,0,0,0,0,0,8,40.0,1,0,1,5.0
SM Boland,SM Boland,Australia,0,0,0,0,0,10,64.0,2,0,3,6.4
RG Sharma,RG Sharma,India,124,127,11,3,97.63779527559055,0,0.0,0,0,0,0
S Dhawan,S Dhawan,India,6,4,1,0,150.0,0,0.0,0,0,0,0
V Kohli,V Kohli,India,59,67,4,0,88.05970149253731,1,7.0,0,0,0,7.0
AM Rahane,AM Rahane,India,89,80,6,1,111.25,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,11,10,0,0,110.00000000000001,0,0.0,0,0,0,0
MK Pandey,MK Pandey,India,6,5,1,0,120.0,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,India,5,5,0,0,100.0,9,50.0,1,0,0,5.555555555555555
R Ashwin,R Ashwin,India,1,2,0,0,50.0,10,60.0,0,0,0,6.0
UT Yadav,UT Yadav,India,0,0,0,0,0,10,74.0,1,0,2,7.4
I Sharma,I Sharma,India,0,0,0,0,0,10,60.0,1,0,8,6.0
BB Sran,BB Sran,India,0,0,0,0,0,9,51.0,0,1,1,5.666666666666667
