,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Tamim Iqbal,Tamim Iqbal,Bangladesh,24,39,4,0,61.53846153846154,0,0.0,0,0,0,0
Imrul Kayes,Imrul Kayes,Bangladesh,1,10,0,0,10.0,0,0.0,0,0,0,0
Junaid Siddique,Junaid Siddique,Bangladesh,2,9,0,0,22.22222222222222,1,9.0,0,0,1,9.0
Mohammad Ashraful,Mohammad Ashraful,Bangladesh,73,78,10,0,93.58974358974359,0,0.0,0,0,0,0
Mushfiqur Rahim,Mushfiqur Rahim,Bangladesh,1,5,0,0,20.0,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Bangladesh,51,77,6,0,66.23376623376623,10,48.0,2,0,0,4.8
Raqibul Hasan,Raqibul Hasan,Bangladesh,0,1,0,0,0.0,0,0.0,0,0,0,0
Naeem Islam,Naeem Islam,Bangladesh,25,32,3,1,78.125,10,59.0,3,0,0,5.9
Mashrafe Mortaza,Mashrafe Mortaza,Bangladesh,0,4,0,0,0.0,9,52.0,2,0,1,5.777777777777778
Abdur Razzak,Abdur Razzak,Bangladesh,0,2,0,0,0.0,10,55.0,0,0,0,5.5
Syed Rasel,Syed Rasel,Bangladesh,7,12,1,0,58.333333333333336,10,56.0,1,2,1,5.6
HM Amla,HM Amla,South Africa,35,34,6,0,102.94117647058823,0,0.0,0,0,0,0
JL Ontong,JL Ontong,South Africa,27,38,4,0,71.05263157894737,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,50,73,2,0,68.4931506849315,5,31.0,0,0,0,6.2
AB de Villiers,AB de Villiers,South Africa,35,43,3,0,81.3953488372093,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,36,39,4,0,92.3076923076923,0,0.0,0,0,0,0
MV Boucher,MV Boucher,South Africa,8,11,1,0,72.72727272727273,0,0.0,0,0,0,0
JA Morkel,JA Morkel,South Africa,31,39,2,1,79.48717948717949,8,40.0,4,1,4,5.0
J Botha,J Botha,South Africa,23,15,5,0,153.33333333333334,7,30.0,0,0,2,4.285714285714286
J Louw,J Louw,South Africa,23,7,1,3,328.57142857142856,7,50.0,0,0,2,7.142857142857143
M Morkel,M Morkel,South Africa,6,3,1,0,200.0,10,44.0,2,1,10,4.4
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,8,16.0,4,0,3,2.0
