,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AM Peterson,AM Peterson,Auckland,14,11,1,1,127.27272727272727,4,16.0,0,0,0,4.0
LR Down,LR Down,Auckland,44,52,2,0,84.61538461538461,0,0.0,0,0,0,0
BG Armstrong,BG Armstrong,Auckland,3,9,0,0,33.33333333333333,1,13.0,0,0,2,13.0
KT Perkins,KT Perkins,Auckland,7,7,0,0,100.0,0,0.0,0,0,0,0
HR Huddleston,HR Huddleston,Auckland,54,35,4,3,154.2857142857143,3,14.0,2,0,0,4.666666666666667
AN Kelly,AN Kelly,Auckland,6,6,0,0,100.0,4,21.0,3,1,1,5.25
IC Gaze,IC Gaze,Auckland,4,2,1,0,200.0,0,0.0,0,0,0,0
JEI Prasad,JEI Prasad,Auckland,0,0,0,0,0,2,9.0,0,0,2,4.5
MM Penfold,MM Penfold,Auckland,0,0,0,0,0,2,7.0,1,0,1,3.5
FC Jonas,FC Jonas,Auckland,0,0,0,0,0,4,13.0,1,0,0,3.25
SE Bowden,SE Bowden,Auckland,0,0,0,0,0,0,0.0,0,0,0,0
KG Anderson,KG Anderson,Northern Districts,7,10,0,0,70.0,0,0.0,0,0,0,0
CA Gurrey,CA Gurrey,Northern Districts,0,2,0,0,0.0,0,0.0,0,0,0,0
LF Boucher,LF Boucher,Northern Districts,4,11,0,0,36.36363636363637,2,16.0,1,0,1,8.0
BM Halliday,BM Halliday,Northern Districts,7,5,1,0,140.0,4,19.0,1,0,0,4.75
SRH Curtis,SRH Curtis,Northern Districts,13,19,0,0,68.42105263157895,0,0.0,0,0,0,0
NH Patel,NH Patel,Northern Districts,32,38,4,0,84.21052631578947,4,28.0,1,0,0,7.0
MB Templeton,MB Templeton,Northern Districts,14,26,1,0,53.84615384615385,2,23.0,0,0,0,11.5
SR Naidu,SR Naidu,Northern Districts,3,7,0,0,42.857142857142854,2,22.0,0,0,2,11.0
AM Ewart,AM Ewart,Northern Districts,5,4,1,0,125.0,0,0.0,0,0,0,0
CR Sarsfield,CR Sarsfield,Northern Districts,0,0,0,0,0,3,17.0,1,0,0,5.666666666666667
LH Heaps,LH Heaps,Northern Districts,0,0,0,0,0,3,16.0,1,0,1,5.333333333333333
