,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
GJ Snyman,GJ Snyman,Knights,39,27,4,2,144.44444444444443,4,19.0,1,0,1,4.75
CP Klijnhans,CP Klijnhans,Knights,0,9,0,0,0.0,1,4.0,0,0,0,4.0
PJ van Biljon,PJ van Biljon,Knights,20,13,3,0,153.84615384615387,0,0.0,0,0,0,0
P Botha,P Botha,Knights,5,7,0,0,71.42857142857143,2,12.0,0,0,0,6.0
F Behardien,F Behardien,Knights,35,31,1,1,112.90322580645163,0,0.0,0,0,0,0
PE Kruger,PE Kruger,Knights,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
M Mosehle,M Mosehle,Knights,4,8,0,0,50.0,0,0.0,0,0,0,0
M Pretorius,M Pretorius,Knights,4,6,0,0,66.66666666666666,3,33.0,1,0,0,11.0
G Mahlokwana,G Mahlokwana,Knights,4,8,0,0,50.0,3,22.0,1,0,2,7.333333333333333
SA Mothoa,SA Mothoa,Knights,0,2,0,0,0.0,4,20.0,2,0,1,5.0
N van Heerden,N van Heerden,Knights,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
RR Hendricks,RR Hendricks,Lions,34,31,5,0,109.6774193548387,3,15.0,0,0,0,5.0
S Dadswell,S Dadswell,Lions,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
K Rapulana,K Rapulana,Lions,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
M Van Buuren,M Van Buuren,Lions,67,56,5,1,119.64285714285714,0,0.0,0,0,0,0
DA Hendricks,DA Hendricks,Lions,5,7,0,0,71.42857142857143,0,0.0,0,0,0,0
SSB Magala,SSB Magala,Lions,4,11,0,0,36.36363636363637,2,12.0,0,0,1,6.0
J Landsberg,J Landsberg,Lions,7,6,0,0,116.66666666666667,2,17.0,1,0,1,8.5
MP Siboto,MP Siboto,Lions,0,0,0,0,0,3,18.0,3,0,1,6.0
Codi Yusuf,Codi Yusuf,Lions,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
T Bokako,T Bokako,Lions,0,0,0,0,0,3,24.0,1,0,1,8.0
T Ntuli,T Ntuli,Lions,0,0,0,0,0,4,21.0,3,0,0,5.25
