,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DA Warner,DA Warner,Australia,5,9,0,0,55.55555555555556,0,0.0,0,0,0,0
SR Watson,SR Watson,Australia,70,47,8,2,148.93617021276594,4,29.0,2,0,1,7.25
MEK Hussey,MEK Hussey,Australia,45,37,2,2,121.62162162162163,0,0.0,0,0,0,0
CL White,CL White,Australia,21,13,3,1,161.53846153846155,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Australia,0,0,0,0,0,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,0,0,0,0,0,1,7.0,0,0,0,7.0
MS Wade,MS Wade,Australia,0,0,0,0,0,0,0.0,0,0,0,0
GB Hogg,GB Hogg,Australia,0,0,0,0,0,3,26.0,0,0,1,8.666666666666666
PJ Cummins,PJ Cummins,Australia,0,0,0,0,0,4,33.0,0,0,2,8.25
MA Starc,MA Starc,Australia,0,0,0,0,0,4,30.0,0,0,1,7.5
XJ Doherty,XJ Doherty,Australia,0,0,0,0,0,4,20.0,3,0,1,5.0
RE Levi,RE Levi,South Africa,0,3,0,0,0.0,0,0.0,0,0,0,0
HM Amla,HM Amla,South Africa,17,15,1,1,113.33333333333333,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,6,7,1,0,85.71428571428571,1,8.0,0,0,1,8.0
JP Duminy,JP Duminy,South Africa,30,25,4,0,120.0,1,4.0,0,0,0,4.0
AB de Villiers,AB de Villiers,South Africa,21,25,0,0,84.0,0,0.0,0,0,0,0
F Behardien,F Behardien,South Africa,31,28,2,1,110.71428571428572,0,0.0,0,0,0,0
RJ Peterson,RJ Peterson,South Africa,32,19,6,0,168.42105263157893,4,41.0,1,0,0,10.25
WD Parnell,WD Parnell,South Africa,0,0,0,0,0,2,24.0,0,0,0,12.0
J Botha,J Botha,South Africa,0,0,0,0,0,4,31.0,0,0,2,7.75
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,3,15.0,0,0,1,5.0
M Morkel,M Morkel,South Africa,0,0,0,0,0,3,23.0,1,0,1,7.666666666666667
