,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KJ O'Brien,KJ O'Brien,Trinidad & Tobago Red Steel,11,7,1,1,157.14285714285714,2,10.0,1,0,1,5.0
AB Barath,AB Barath,Trinidad & Tobago Red Steel,7,14,1,0,50.0,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Trinidad & Tobago Red Steel,20,21,1,0,95.23809523809523,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Trinidad & Tobago Red Steel,1,5,0,0,20.0,0,0.0,0,0,0,0
DM Bravo,DM Bravo,Trinidad & Tobago Red Steel,27,29,1,2,93.10344827586206,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Trinidad & Tobago Red Steel,29,17,4,1,170.58823529411765,4,43.0,2,1,1,10.75
N Pooran,N Pooran,Trinidad & Tobago Red Steel,10,10,0,1,100.0,0,0.0,0,0,0,0
KK Cooper,KK Cooper,Trinidad & Tobago Red Steel,14,14,0,1,100.0,4,14.0,2,0,0,3.5
Y Cariah,Y Cariah,Trinidad & Tobago Red Steel,0,1,0,0,0.0,3,23.0,1,0,0,7.666666666666667
S Badree,S Badree,Trinidad & Tobago Red Steel,2,3,0,0,66.66666666666666,4,16.0,0,0,0,4.0
ML Cummins,ML Cummins,Trinidad & Tobago Red Steel,0,0,0,0,0,3,28.0,1,0,0,9.333333333333334
CH Gayle,CH Gayle,Jamaica Tallawahs,51,25,4,5,204.0,4,24.0,2,0,2,6.0
CAK Walton,CAK Walton,Jamaica Tallawahs,28,35,2,1,80.0,0,0.0,0,0,0,0
NE Bonner,NE Bonner,Jamaica Tallawahs,4,11,0,0,36.36363636363637,0,0.0,0,0,0,0
AD Russell,AD Russell,Jamaica Tallawahs,6,6,0,1,100.0,4,33.0,2,0,1,8.25
DP Hyatt,DP Hyatt,Jamaica Tallawahs,25,25,2,1,100.0,0,0.0,0,0,0,0
J Blackwood,J Blackwood,Jamaica Tallawahs,1,4,0,0,25.0,0,0.0,0,0,0,0
CS Baugh,CS Baugh,Jamaica Tallawahs,11,11,1,0,100.0,0,0.0,0,0,0,0
DE Bernard,DE Bernard,Jamaica Tallawahs,1,2,0,0,50.0,4,20.0,3,0,1,5.0
AMA Dewar,AMA Dewar,Jamaica Tallawahs,3,3,0,0,100.0,1,11.0,0,0,1,11.0
NO Miller,NO Miller,Jamaica Tallawahs,0,0,0,0,0,4,25.0,0,0,1,6.25
AP Richardson,AP Richardson,Jamaica Tallawahs,0,0,0,0,0,3,20.0,1,0,2,6.666666666666667
