,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
IR Bell,IR Bell,England,60,46,9,1,130.43478260869566,0,0.0,0,0,0,0
LJ Wright,LJ Wright,England,24,18,5,0,133.33333333333331,4,32.0,1,0,0,8.0
KP Pietersen,KP Pietersen,England,42,41,5,0,102.4390243902439,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,England,0,0,0,0,0,2,17.0,1,0,0,8.5
RS Bopara,RS Bopara,England,0,0,0,0,0,0,0.0,0,0,0,0
OA Shah,OA Shah,England,0,0,0,0,0,0,0.0,0,0,0,0
AD Mascarenhas,AD Mascarenhas,England,0,0,0,0,0,2,10.0,0,0,0,5.0
TR Ambrose,TR Ambrose,England,0,0,0,0,0,0,0.0,0,0,0,0
GP Swann,GP Swann,England,0,0,0,0,0,4,21.0,2,0,0,5.25
SCJ Broad,SCJ Broad,England,0,0,0,0,0,4,17.0,2,0,0,4.25
JM Anderson,JM Anderson,England,0,0,0,0,0,4,25.0,3,0,1,6.25
JM How,JM How,New Zealand,1,5,0,0,20.0,0,0.0,0,0,0,0
BB McCullum,BB McCullum,New Zealand,24,23,1,1,104.34782608695652,0,0.0,0,0,0,0
JAH Marshall,JAH Marshall,New Zealand,13,11,2,0,118.18181818181819,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,25,18,3,2,138.88888888888889,0,0.0,0,0,0,0
SB Styris,SB Styris,New Zealand,10,22,0,0,45.45454545454545,3,20.0,0,0,1,6.666666666666667
PG Fulton,PG Fulton,New Zealand,0,2,0,0,0.0,0,0.0,0,0,0,0
DR Flynn,DR Flynn,New Zealand,23,19,1,1,121.05263157894737,1,7.0,0,0,0,7.0
DL Vettori,DL Vettori,New Zealand,11,11,1,0,100.0,4,27.0,0,0,0,6.75
KD Mills,KD Mills,New Zealand,12,7,2,0,171.42857142857142,3,30.0,0,0,0,10.0
MJ Mason,MJ Mason,New Zealand,2,2,0,0,100.0,3,18.0,1,0,0,6.0
MR Gillespie,MR Gillespie,New Zealand,0,0,0,0,0,4,25.0,0,0,0,6.25
