,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S Matsikenyeri,S Matsikenyeri,Zimbabwe,17,27,3,0,62.96296296296296,0,0.0,0,0,0,0
BG Rogers,BG Rogers,Zimbabwe,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
SC Williams,SC Williams,Zimbabwe,1,5,0,0,20.0,10,43.0,1,0,1,4.3
H Masakadza,H Masakadza,Zimbabwe,2,13,0,0,15.384615384615385,0,0.0,0,0,0,0
BRM Taylor,BRM Taylor,Zimbabwe,41,82,2,0,50.0,0,0.0,0,0,0,0
T Taibu,T Taibu,Zimbabwe,0,5,0,0,0.0,0,0.0,0,0,0,0
HH Streak,HH Streak,Zimbabwe,68,105,5,0,64.76190476190476,8,28.0,1,0,3,3.5
GM Ewing,GM Ewing,Zimbabwe,46,53,5,0,86.79245283018868,5,24.0,0,0,0,4.8
P Utseya,P Utseya,Zimbabwe,6,9,0,0,66.66666666666666,8,27.0,0,0,0,3.375
T Mupariwa,T Mupariwa,Zimbabwe,1,1,0,0,100.0,7,25.0,2,1,1,3.5714285714285716
CB Mpofu,CB Mpofu,Zimbabwe,0,0,0,0,0,9,59.0,1,1,4,6.555555555555555
AM Bacher,AM Bacher,South Africa,9,22,1,0,40.909090909090914,6,22.0,1,0,0,3.6666666666666665
AB de Villiers,AB de Villiers,South Africa,7,7,1,0,100.0,0,0.0,0,0,0,0
JA Rudolph,JA Rudolph,South Africa,33,65,4,0,50.76923076923077,0,0.0,0,0,0,0
HH Gibbs,HH Gibbs,South Africa,21,30,3,0,70.0,0,0.0,0,0,0,0
AG Prince,AG Prince,South Africa,28,58,0,0,48.275862068965516,0,0.0,0,0,0,0
JM Kemp,JM Kemp,South Africa,78,82,4,4,95.1219512195122,6,17.0,1,0,4,2.8333333333333335
MV Boucher,MV Boucher,South Africa,18,18,1,0,100.0,0,0.0,0,0,0,0
N Boje,N Boje,South Africa,0,0,0,0,0,10,23.0,0,0,1,2.3
JA Morkel,JA Morkel,South Africa,0,0,0,0,0,8,54.0,2,3,1,6.75
CK Langeveldt,CK Langeveldt,South Africa,0,0,0,0,0,10,40.0,2,3,3,4.0
M Zondeki,M Zondeki,South Africa,0,0,0,0,0,10,46.0,2,0,3,4.6
