,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WJ Durston,WJ Durston,Derbyshire,32,19,5,1,168.42105263157893,1,12.0,0,0,0,12.0
HD Rutherford,HD Rutherford,Derbyshire,37,25,5,1,148.0,0,0.0,0,0,0,0
NT Broom,NT Broom,Derbyshire,6,12,0,0,50.0,0,0.0,0,0,0,0
CF Hughes,CF Hughes,Derbyshire,43,27,3,2,159.25925925925927,0,0.0,0,0,0,0
WL Madsen,WL Madsen,Derbyshire,59,33,4,4,178.78787878787878,1,15.0,0,0,0,15.0
JDS Neesham,JDS Neesham,Derbyshire,0,0,0,0,0,4,47.0,2,0,1,11.75
AL Hughes,AL Hughes,Derbyshire,0,0,0,0,0,4,23.0,3,0,0,5.75
SJ Thakor,SJ Thakor,Derbyshire,0,0,0,0,0,3,22.0,0,0,1,7.333333333333333
HR Hosein,HR Hosein,Derbyshire,0,0,0,0,0,0,0.0,0,0,0,0
MJJ Critchley,MJJ Critchley,Derbyshire,0,0,0,0,0,3,20.0,0,0,0,6.666666666666667
A Carter,A Carter,Derbyshire,0,0,0,0,0,4,46.0,2,2,1,11.5
T Kohler-Cadmore,T Kohler-Cadmore,Worcestershire,24,10,4,1,240.0,0,0.0,0,0,0,0
DKH Mitchell,DKH Mitchell,Worcestershire,0,3,0,0,0.0,0,0.0,0,0,0,0
JM Clarke,JM Clarke,Worcestershire,7,6,0,1,116.66666666666667,0,0.0,0,0,0,0
AN Kervezee,AN Kervezee,Worcestershire,1,2,0,0,50.0,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,21,20,1,1,105.0,3,17.0,0,0,1,5.666666666666667
RA Whiteley,RA Whiteley,Worcestershire,18,15,0,2,120.0,0,0.0,0,0,0,0
OB Cox,OB Cox,Worcestershire,59,29,7,2,203.44827586206895,0,0.0,0,0,0,0
J Leach,J Leach,Worcestershire,13,22,0,0,59.09090909090909,4,43.0,2,1,1,10.75
MJ Henry,MJ Henry,Worcestershire,35,15,3,2,233.33333333333334,4,39.0,1,0,1,9.75
KJ Abbott,KJ Abbott,Worcestershire,0,0,0,0,0,4,57.0,0,2,1,14.25
JD Shantry,JD Shantry,Worcestershire,0,0,0,0,0,4,31.0,0,0,0,7.75
